x,y,class,condition
-39.628613,-26.705696,monkey,grayscale
2.9254272,12.791282,horse,grayscale
-7.8534656,24.22925,horse,grayscale
20.489134,38.247738,car,grayscale
-39.982037,-29.273382,monkey,grayscale
-6.692723,-44.91149,bird,grayscale
41.165752,5.026329,truck,grayscale
-1.1371969,17.228884,horse,grayscale
46.875378,-1.7103704,airplane,grayscale
29.554085,15.666631,truck,grayscale
-53.973976,1.7625089,cat,grayscale
39.143353,-25.964441,airplane,grayscale
67.02823,1.5742655,ship,grayscale
-39.103367,-29.83202,monkey,grayscale
-9.858129,-42.249935,bird,grayscale
54.43405,3.8696022,ship,grayscale
24.140589,47.53008,car,grayscale
-18.814964,1.6363416,deer,grayscale
32.890606,42.415295,car,grayscale
45.764534,-16.990782,airplane,grayscale
-25.994719,-3.6464834,dog,grayscale
1.14291,19.183172,horse,grayscale
44.516506,17.389126,truck,grayscale
33.311024,-17.749947,airplane,grayscale
-34.007374,34.394047,deer,grayscale
20.111374,41.23549,car,grayscale
-43.675327,-1.1958005,cat,grayscale
35.303688,3.9022305,truck,grayscale
-3.6715047,28.280756,horse,grayscale
-20.538494,25.624788,horse,grayscale
-23.95858,24.781237,dog,grayscale
-50.513332,2.5876276,cat,grayscale
33.361614,36.034103,car,grayscale
35.730972,35.91969,car,grayscale
34.388847,39.078075,car,grayscale
-48.69864,9.166844,cat,grayscale
-32.245106,2.2104483,dog,grayscale
69.31425,-13.888797,ship,grayscale
-18.125418,6.3556414,dog,grayscale
-49.434093,-10.14115,cat,grayscale
29.772562,14.477665,truck,grayscale
-31.735283,-41.651943,monkey,grayscale
-27.368488,21.116465,deer,grayscale
40.570835,-16.36292,airplane,grayscale
20.377995,27.412647,car,grayscale
21.348814,16.348063,truck,grayscale
29.780756,47.930073,car,grayscale
48.863903,-3.2422118,ship,grayscale
-19.87397,41.971542,dog,grayscale
65.02565,-11.738965,ship,grayscale
-12.957253,28.925621,horse,grayscale
-4.999349,26.20669,horse,grayscale
-40.17536,33.127934,deer,grayscale
-39.05363,2.4989583,dog,grayscale
-34.814938,1.6260265,dog,grayscale
3.9592803,17.049685,horse,grayscale
20.621956,41.218845,car,grayscale
-52.439545,-7.445565,cat,grayscale
18.489754,42.05195,car,grayscale
-5.0855036,-42.625843,bird,grayscale
-29.532454,-36.89856,monkey,grayscale
-3.6533306,16.541283,horse,grayscale
-41.4774,35.931602,deer,grayscale
22.062,41.222786,car,grayscale
-6.140376,-41.03638,bird,grayscale
-21.572153,26.033178,horse,grayscale
-63.125313,4.1481338,cat,grayscale
66.85686,-10.89491,ship,grayscale
-6.743677,-42.703747,bird,grayscale
67.55921,-14.030806,ship,grayscale
-31.741047,33.44457,deer,grayscale
-38.02996,35.825344,deer,grayscale
-6.7079377,-47.44779,bird,grayscale
29.02408,42.69409,car,grayscale
36.190685,-11.719734,airplane,grayscale
-36.8094,-7.3739953,monkey,grayscale
-35.759834,34.16986,deer,grayscale
65.08402,-14.841194,ship,grayscale
2.9578285,12.520534,horse,grayscale
1.5479323,9.201129,horse,grayscale
-27.450054,-5.3543215,dog,grayscale
-10.20939,13.382745,dog,grayscale
-29.962936,22.796429,deer,grayscale
32.192245,38.673264,car,grayscale
-28.74438,26.687162,deer,grayscale
-13.871993,-30.941061,bird,grayscale
32.473557,20.548458,truck,grayscale
46.915752,16.275997,truck,grayscale
35.211563,-29.004248,airplane,grayscale
21.507143,42.91282,car,grayscale
-18.450117,-47.87589,monkey,grayscale
-45.458557,-25.318388,monkey,grayscale
-63.520927,1.1111729,cat,grayscale
15.634258,38.17996,car,grayscale
-59.650124,5.87291,cat,grayscale
-13.222024,0.65472174,dog,grayscale
-4.957127,34.390045,dog,grayscale
31.2481,-21.505844,airplane,grayscale
-62.753437,2.8908024,cat,grayscale
-31.365873,24.935913,deer,grayscale
-7.999001,-41.521492,bird,grayscale
29.37995,37.446133,car,grayscale
-54.054485,9.166424,cat,grayscale
46.043064,18.29229,truck,grayscale
42.469753,-33.641994,airplane,grayscale
68.29761,2.4729898,ship,grayscale
-11.841889,-45.722355,bird,grayscale
-7.1704607,22.810518,horse,grayscale
50.934746,-3.8102045,ship,grayscale
36.577305,-24.893206,airplane,grayscale
36.0392,-35.59939,airplane,grayscale
-2.070877,-37.072212,bird,grayscale
-4.492152,-43.904575,bird,grayscale
49.19177,-7.4832926,airplane,grayscale
-19.308903,21.466269,horse,grayscale
-33.599907,0.7772976,dog,grayscale
-34.76644,31.586626,deer,grayscale
18.136911,39.94459,car,grayscale
18.703537,47.75375,car,grayscale
38.636852,-30.49105,airplane,grayscale
-36.123314,-38.11787,monkey,grayscale
59.165413,-8.4922085,ship,grayscale
30.85315,14.7340765,truck,grayscale
-19.664843,16.202995,dog,grayscale
-66.16137,5.882364,cat,grayscale
36.423504,-34.866856,airplane,grayscale
-39.985996,-23.769527,monkey,grayscale
42.292538,24.495874,truck,grayscale
-12.732896,-40.542286,bird,grayscale
46.463562,-17.84198,airplane,grayscale
-24.877758,20.59763,deer,grayscale
-34.219097,35.97029,deer,grayscale
-23.207563,-25.102879,bird,grayscale
-19.29541,27.473808,horse,grayscale
-40.741047,-33.56916,monkey,grayscale
28.440432,16.912958,truck,grayscale
32.86187,13.541545,truck,grayscale
44.72542,-13.89786,ship,grayscale
35.775715,41.243935,car,grayscale
-52.82199,-9.147901,cat,grayscale
33.48165,13.881866,truck,grayscale
-34.772694,34.433926,deer,grayscale
-29.030207,23.792332,deer,grayscale
39.097828,-24.342089,airplane,grayscale
44.694477,23.668072,truck,grayscale
37.758625,-26.335274,airplane,grayscale
-30.014494,-32.513954,monkey,grayscale
-65.49504,7.828965,cat,grayscale
38.770794,2.103234,truck,grayscale
-31.157574,26.71815,deer,grayscale
2.333944,-50.463844,bird,grayscale
56.307735,0.08080407,ship,grayscale
-14.995278,17.452265,horse,grayscale
-41.561604,-26.174551,monkey,grayscale
-5.737773,23.467957,horse,grayscale
48.7322,-0.97075504,truck,grayscale
4.830504,12.674474,horse,grayscale
-50.099056,10.667566,cat,grayscale
69.60498,-13.349355,ship,grayscale
68.56851,3.1970553,ship,grayscale
-3.1707475,-40.09955,bird,grayscale
-35.003033,-41.253437,monkey,grayscale
47.142662,23.728012,truck,grayscale
-55.953964,4.934273,cat,grayscale
-4.964221,33.987328,dog,grayscale
-17.632189,0.93144697,dog,grayscale
-55.284813,-7.10179,cat,grayscale
-34.335873,-9.340046,cat,grayscale
32.14944,12.8898325,truck,grayscale
-33.278233,-11.322971,bird,grayscale
-46.825493,-24.562119,monkey,grayscale
-45.359318,10.107876,cat,grayscale
5.393524,7.543843,car,grayscale
-16.30487,-40.96173,bird,grayscale
-19.842709,-11.242855,dog,grayscale
-24.073996,2.8803632,dog,grayscale
-43.43743,-27.354853,monkey,grayscale
-8.085752,-31.360382,bird,grayscale
-41.217163,-16.16392,monkey,grayscale
-59.18125,2.7161655,cat,grayscale
33.622005,-28.101294,airplane,grayscale
-1.5890591,15.798428,horse,grayscale
57.066776,0.54031414,ship,grayscale
-63.732014,2.5465448,cat,grayscale
-28.209587,-1.9230248,dog,grayscale
41.21636,-2.208164,airplane,grayscale
37.411747,-19.810598,airplane,grayscale
-34.70562,33.628334,deer,grayscale
42.93967,-30.015736,airplane,grayscale
34.679012,37.110817,car,grayscale
-16.364466,22.863632,horse,grayscale
-39.152798,-33.587605,monkey,grayscale
40.96242,19.629227,truck,grayscale
-26.648792,-6.713311,dog,grayscale
48.498627,-8.93091,ship,grayscale
-43.90102,-33.82175,monkey,grayscale
44.64585,14.409747,truck,grayscale
-36.906803,-40.383003,monkey,grayscale
32.544765,10.170052,truck,grayscale
-7.635725,23.122969,horse,grayscale
36.568832,-32.97876,airplane,grayscale
57.18497,-1.1416335,ship,grayscale
7.7544246,15.701393,horse,grayscale
-21.96066,5.3982153,dog,grayscale
-56.474346,16.885054,dog,grayscale
-9.594084,-47.511395,bird,grayscale
-40.482315,30.164574,deer,grayscale
-36.69393,30.873882,deer,grayscale
38.49965,-32.761795,airplane,grayscale
-38.820328,-37.795265,monkey,grayscale
-61.66416,6.6003633,cat,grayscale
45.074215,19.910545,truck,grayscale
-20.915478,27.362658,horse,grayscale
-30.173449,25.79066,deer,grayscale
-48.308163,-24.165064,monkey,grayscale
45.942436,2.4357774,truck,grayscale
61.17807,4.290755,ship,grayscale
34.15794,10.537756,truck,grayscale
33.706486,13.183198,truck,grayscale
-33.169724,-11.550455,bird,grayscale
61.55011,-13.451064,ship,grayscale
30.527899,40.176502,car,grayscale
-24.648664,24.790442,deer,grayscale
62.985218,-3.7219815,ship,grayscale
23.717905,40.804867,car,grayscale
3.741043,11.01374,horse,grayscale
3.576053,-15.332858,airplane,cue_conflict
5.522801,-11.707835,airplane,cue_conflict
1.7802149,-8.716166,airplane,cue_conflict
0.23860925,-19.513231,airplane,cue_conflict
-4.731372,-14.326878,airplane,cue_conflict
7.251077,-9.174541,airplane,cue_conflict
2.690496,-15.01978,airplane,cue_conflict
3.3727238,-16.26817,airplane,cue_conflict
-0.6375642,-14.050224,airplane,cue_conflict
3.5861628,-8.787737,airplane,cue_conflict
-1.806683,-17.532764,airplane,cue_conflict
-1.6893451,-13.940638,airplane,cue_conflict
2.527248,-17.080866,airplane,cue_conflict
1.7284783,-5.7941747,airplane,cue_conflict
3.6583872,-10.226252,airplane,cue_conflict
-5.100262,-18.304733,airplane,cue_conflict
2.4404101,-15.653871,airplane,cue_conflict
-2.6199636,-14.372818,airplane,cue_conflict
-4.480172,-15.502419,airplane,cue_conflict
4.3119864,-17.508541,airplane,cue_conflict
8.963606,-8.393209,airplane,cue_conflict
4.0154996,-4.9005737,airplane,cue_conflict
9.32136,-9.442979,airplane,cue_conflict
-1.4997327,-13.17137,airplane,cue_conflict
3.6149318,-17.967695,airplane,cue_conflict
7.6795416,12.255188,horse,cue_conflict
8.615698,-23.179918,horse,cue_conflict
13.425938,-17.309217,horse,cue_conflict
9.416179,-11.769301,horse,cue_conflict
14.175014,-19.400133,horse,cue_conflict
8.047337,-20.916286,horse,cue_conflict
16.269869,-18.954077,horse,cue_conflict
7.5950027,-22.206026,horse,cue_conflict
13.433143,-18.645168,horse,cue_conflict
13.858338,-13.450612,horse,cue_conflict
15.238039,-21.03081,horse,cue_conflict
8.123161,-13.9038315,horse,cue_conflict
-9.904802,26.100004,horse,cue_conflict
12.060407,-21.388027,horse,cue_conflict
7.739136,-21.425428,horse,cue_conflict
17.50328,-14.684928,horse,cue_conflict
14.158152,-20.877966,horse,cue_conflict
8.646754,-19.900862,horse,cue_conflict
12.156485,-19.438171,horse,cue_conflict
9.801178,-21.360806,horse,cue_conflict
6.6073947,-21.46998,horse,cue_conflict
13.172079,-18.087019,horse,cue_conflict
7.9582987,-20.35357,horse,cue_conflict
15.534179,-20.284443,horse,cue_conflict
9.530817,-22.542149,horse,cue_conflict
2.511313,-19.585886,bird,cue_conflict
9.002123,-18.25329,bird,cue_conflict
14.587306,-19.484211,bird,cue_conflict
1.7088624,-20.165173,bird,cue_conflict
7.334916,-15.640394,bird,cue_conflict
12.783901,-20.212286,bird,cue_conflict
6.034555,-18.134712,bird,cue_conflict
11.609744,-17.995438,bird,cue_conflict
8.624356,-16.837051,bird,cue_conflict
10.033962,-18.28338,bird,cue_conflict
10.561015,-16.893509,bird,cue_conflict
5.3311863,-16.720499,bird,cue_conflict
10.284888,-20.24138,bird,cue_conflict
6.9266243,-20.255934,bird,cue_conflict
9.54549,-16.628931,bird,cue_conflict
2.1819577,-24.377338,bird,cue_conflict
8.407625,-18.039019,bird,cue_conflict
10.119711,-14.3376665,bird,cue_conflict
9.476552,-14.31146,bird,cue_conflict
6.0066133,-16.406067,bird,cue_conflict
7.076145,-19.034197,bird,cue_conflict
2.4010987,-23.966309,bird,cue_conflict
16.40551,-11.515531,bird,cue_conflict
7.487427,-15.432755,bird,cue_conflict
-4.6904383,-38.892376,bird,cue_conflict
-2.0651412,-11.064023,car,cue_conflict
5.339775,-19.292156,car,cue_conflict
-1.4924589,-11.50274,car,cue_conflict
7.199447,-21.065548,car,cue_conflict
-3.1238446,-18.063984,car,cue_conflict
0.67594534,-19.701399,car,cue_conflict
7.642498,-2.815636,car,cue_conflict
-4.469847,-13.526053,car,cue_conflict
-2.7703872,-16.66166,car,cue_conflict
8.367209,-1.8810427,car,cue_conflict
2.731158,-11.914119,car,cue_conflict
-0.80571544,-10.783103,car,cue_conflict
-3.0347817,-10.039126,car,cue_conflict
-0.2737983,-12.905525,car,cue_conflict
0.8216805,-13.696363,car,cue_conflict
1.9870149,-12.846614,car,cue_conflict
-0.54219586,-12.391969,car,cue_conflict
-3.4954634,-16.774689,car,cue_conflict
0.9429265,-20.587395,car,cue_conflict
5.947177,-14.1393795,car,cue_conflict
-1.2211788,-9.763421,car,cue_conflict
-0.13497226,-11.813625,car,cue_conflict
5.563923,-15.204301,car,cue_conflict
-0.34996527,-8.19154,car,cue_conflict
0.59731543,-20.71109,car,cue_conflict
13.246432,-20.402159,cat,cue_conflict
9.411609,-11.755474,cat,cue_conflict
16.754425,-19.549036,cat,cue_conflict
13.719027,-19.720337,cat,cue_conflict
15.079404,-13.290785,cat,cue_conflict
16.978535,-17.110847,cat,cue_conflict
16.50507,-16.658615,cat,cue_conflict
12.336715,-18.892477,cat,cue_conflict
14.206717,-18.282484,cat,cue_conflict
1.8366209,-14.182899,cat,cue_conflict
13.592743,-22.239891,cat,cue_conflict
12.837602,-13.7742195,cat,cue_conflict
14.546347,-19.281218,cat,cue_conflict
16.092224,-15.39872,cat,cue_conflict
12.52208,-14.959741,cat,cue_conflict
16.617638,-20.512335,cat,cue_conflict
14.346105,-20.710323,cat,cue_conflict
14.633784,-15.47564,cat,cue_conflict
8.607008,-21.864801,cat,cue_conflict
15.354112,-18.16469,cat,cue_conflict
12.051657,-17.546984,cat,cue_conflict
-61.89364,8.279198,cat,cue_conflict
16.784578,-16.477226,cat,cue_conflict
16.131386,-15.737385,cat,cue_conflict
15.310134,-19.037716,cat,cue_conflict
0.6186799,-12.45065,ship,cue_conflict
-3.6773298,-12.572101,ship,cue_conflict
-2.6774564,-13.640704,ship,cue_conflict
2.7713,-3.7633433,ship,cue_conflict
1.7042638,-9.6220875,ship,cue_conflict
7.7495346,-11.023766,ship,cue_conflict
-1.4059354,-14.266326,ship,cue_conflict
1.8416471,-9.166542,ship,cue_conflict
-6.1709933,-11.314384,ship,cue_conflict
-1.540477,-5.487002,ship,cue_conflict
-2.7320101,-12.603971,ship,cue_conflict
-4.107857,-16.379316,ship,cue_conflict
0.83915704,-14.179905,ship,cue_conflict
-1.8581777,-13.777891,ship,cue_conflict
-1.6900963,-15.089248,ship,cue_conflict
-4.9265013,-13.772705,ship,cue_conflict
1.23592,-16.123064,ship,cue_conflict
-4.3605576,-11.588501,ship,cue_conflict
-1.0762583,-15.51059,ship,cue_conflict
5.104994,-5.109701,ship,cue_conflict
-2.992977,-14.685478,ship,cue_conflict
3.4640183,-5.0755534,ship,cue_conflict
4.976,-8.011206,ship,cue_conflict
0.7737006,-18.897532,ship,cue_conflict
4.880705,-11.363387,ship,cue_conflict
15.033871,-11.60547,deer,cue_conflict
14.647482,-14.209947,deer,cue_conflict
16.361095,-14.6379795,deer,cue_conflict
12.159384,-12.1429205,deer,cue_conflict
15.283206,-18.469173,deer,cue_conflict
14.647744,-15.8279085,deer,cue_conflict
16.663902,-11.325993,deer,cue_conflict
11.60948,-15.914662,deer,cue_conflict
13.622462,-12.501595,deer,cue_conflict
15.104649,-16.379375,deer,cue_conflict
12.0101795,-15.900072,deer,cue_conflict
11.280412,-14.796653,deer,cue_conflict
11.950272,-12.615887,deer,cue_conflict
6.607927,-9.050696,deer,cue_conflict
13.925459,-14.378396,deer,cue_conflict
13.077146,-14.5329275,deer,cue_conflict
13.177151,-20.859222,deer,cue_conflict
13.937415,-12.488503,deer,cue_conflict
17.486584,-17.768953,deer,cue_conflict
13.230968,-16.044178,deer,cue_conflict
14.166497,-16.08778,deer,cue_conflict
11.562947,-14.241594,deer,cue_conflict
10.9914,-12.672175,deer,cue_conflict
14.844437,-17.667315,deer,cue_conflict
6.078363,-5.125333,deer,cue_conflict
4.7197146,1.057766,truck,cue_conflict
3.9957726,-11.417033,truck,cue_conflict
10.485638,-4.7604513,truck,cue_conflict
4.3186765,-13.056513,truck,cue_conflict
2.726179,-4.5799394,truck,cue_conflict
-1.6407949,-5.4950013,truck,cue_conflict
7.8013415,-4.1845307,truck,cue_conflict
10.5861,-4.7268267,truck,cue_conflict
5.3258185,-9.345345,truck,cue_conflict
2.8296053,-4.3194547,truck,cue_conflict
1.6572919,-10.723091,truck,cue_conflict
-0.20779155,-16.25964,truck,cue_conflict
7.1173334,-7.5870514,truck,cue_conflict
7.2128253,-4.2826357,truck,cue_conflict
8.087625,-6.410716,truck,cue_conflict
4.1283503,-7.1663036,truck,cue_conflict
3.3070157,-4.884951,truck,cue_conflict
8.288337,-6.334612,truck,cue_conflict
2.291776,-11.25064,truck,cue_conflict
3.1494648,-5.6065803,truck,cue_conflict
8.086121,-2.400181,truck,cue_conflict
24.663397,21.497742,truck,cue_conflict
0.1859048,-10.781691,truck,cue_conflict
5.30773,-9.367619,truck,cue_conflict
11.230954,-4.0841684,truck,cue_conflict
-28.312084,-2.8022337,dog,cue_conflict
-7.857601,-14.206091,dog,cue_conflict
-22.863556,1.697481,dog,cue_conflict
-1.3795116,-19.474558,dog,cue_conflict
-4.926813,-17.879845,dog,cue_conflict
-23.90611,-11.2362175,dog,cue_conflict
-24.857733,-10.51198,dog,cue_conflict
-6.9391685,-14.102021,dog,cue_conflict
-0.107272446,-18.185633,dog,cue_conflict
-32.706615,-8.822766,dog,cue_conflict
-6.7910714,-14.282044,dog,cue_conflict
-26.589508,-3.6838286,dog,cue_conflict
-19.613245,16.045853,dog,cue_conflict
-14.561145,5.7990894,dog,cue_conflict
-0.34292844,-19.285435,dog,cue_conflict
-32.795033,-5.6332183,dog,cue_conflict
-23.841835,12.204761,dog,cue_conflict
-23.494413,2.004324,dog,cue_conflict
-6.0545807,-15.31179,dog,cue_conflict
-24.157219,-11.191564,dog,cue_conflict
-13.444879,12.716131,dog,cue_conflict
-34.04129,-6.788656,dog,cue_conflict
-26.527016,10.965629,dog,cue_conflict
-31.389713,-2.533723,dog,cue_conflict
-10.975239,9.985917,dog,cue_conflict
-31.02284,-25.682434,monkey,cue_conflict
1.2209473,-18.888445,monkey,cue_conflict
-32.610043,-24.570997,monkey,cue_conflict
-51.45262,-24.491121,monkey,cue_conflict
-32.115475,-22.350548,monkey,cue_conflict
-7.2062683,-16.430677,monkey,cue_conflict
-6.060743,-14.087867,monkey,cue_conflict
-4.9117303,-15.811759,monkey,cue_conflict
-38.057415,-17.468132,monkey,cue_conflict
17.336023,-22.088684,monkey,cue_conflict
-36.7756,-5.3520303,monkey,cue_conflict
-32.990665,-24.175957,monkey,cue_conflict
-31.877634,-25.01576,monkey,cue_conflict
-33.265846,-6.043207,monkey,cue_conflict
-33.9654,-33.001045,monkey,cue_conflict
-34.16736,-32.79998,monkey,cue_conflict
-45.42525,-7.138344,monkey,cue_conflict
-48.761604,-25.284492,monkey,cue_conflict
-34.48135,-17.536545,monkey,cue_conflict
-33.529083,-33.849636,monkey,cue_conflict
9.145833,-8.268464,monkey,cue_conflict
-25.264526,-32.457024,monkey,cue_conflict
10.810367,-9.675058,monkey,cue_conflict
-33.55449,-24.900074,monkey,cue_conflict
3.0807118,-19.655897,monkey,cue_conflict
32.639317,-32.657043,airplane,translate_right_32
-8.362185,-0.51378864,dog,translate_right_32
-38.768993,-21.648378,monkey,translate_right_32
-3.0051546,-31.568409,bird,translate_right_32
41.35221,12.59448,truck,translate_right_32
66.21747,-4.0551524,ship,translate_right_32
-26.855654,43.84782,deer,translate_right_32
-51.583263,9.741737,cat,translate_right_32
-37.11817,-16.144598,monkey,translate_right_32
0.60998785,-51.723618,bird,translate_right_32
21.009296,35.29735,car,translate_right_32
0.042581275,-49.49476,bird,translate_right_32
-25.84633,-0.030589819,dog,translate_right_32
-10.484268,-43.519444,bird,translate_right_32
-55.65419,7.0679445,cat,translate_right_32
49.36796,-17.101984,airplane,translate_right_32
-4.7999287,-51.593315,bird,translate_right_32
30.135204,17.924225,truck,translate_right_32
54.207012,-1.3996794,ship,translate_right_32
-4.1205816,18.96901,horse,translate_right_32
-19.01322,-26.514482,bird,translate_right_32
-9.781446,21.529152,horse,translate_right_32
37.725502,-11.634591,airplane,translate_right_32
42.287647,16.772644,truck,translate_right_32
-46.411194,-34.65831,monkey,translate_right_32
68.80084,1.1294518,ship,translate_right_32
64.21129,-7.035092,ship,translate_right_32
-29.948648,19.13061,deer,translate_right_32
-33.673626,22.110872,deer,translate_right_32
57.548847,-8.204174,ship,translate_right_32
-29.554556,7.296003,dog,translate_right_32
63.2237,3.7472878,ship,translate_right_32
-35.90914,27.168274,deer,translate_right_32
-14.338523,5.4069123,dog,translate_right_32
43.730995,20.845861,truck,translate_right_32
64.60289,-8.583034,ship,translate_right_32
-23.48403,12.511885,dog,translate_right_32
-41.896523,-19.646397,monkey,translate_right_32
-50.726818,-3.172689,cat,translate_right_32
-48.42448,-22.933374,monkey,translate_right_32
27.876925,20.765543,truck,translate_right_32
40.064972,-27.492094,airplane,translate_right_32
-12.89166,-37.220783,bird,translate_right_32
3.635215,22.345257,horse,translate_right_32
-18.503763,10.717708,dog,translate_right_32
37.856243,-34.940155,airplane,translate_right_32
39.538513,23.406635,truck,translate_right_32
-3.0027747,20.26394,horse,translate_right_32
-37.561405,33.309822,deer,translate_right_32
31.724424,41.903618,car,translate_right_32
47.010532,-12.178845,airplane,translate_right_32
-37.708523,-23.931862,monkey,translate_right_32
-13.463627,-33.2358,bird,translate_right_32
22.652353,39.688843,car,translate_right_32
37.739777,-32.437965,airplane,translate_right_32
-44.076305,-24.255236,monkey,translate_right_32
18.51726,36.26318,car,translate_right_32
-37.090824,-35.149776,monkey,translate_right_32
-3.6066506,-45.382378,bird,translate_right_32
17.05356,48.606625,car,translate_right_32
26.728888,22.895206,car,translate_right_32
-46.888397,5.8729987,cat,translate_right_32
-29.340902,28.545212,deer,translate_right_32
-32.171616,22.649471,deer,translate_right_32
-4.190935,-23.43671,monkey,translate_right_32
-5.839129,33.507137,dog,translate_right_32
-50.253677,-23.33038,monkey,translate_right_32
-21.854958,-41.753265,bird,translate_right_32
-6.53676,-35.45155,bird,translate_right_32
-17.624126,-9.822903,dog,translate_right_32
18.442339,43.847565,car,translate_right_32
-20.919817,0.8925125,cat,translate_right_32
-34.116234,-29.277288,monkey,translate_right_32
-9.313545,5.474846,dog,translate_right_32
-62.754253,-1.1747425,cat,translate_right_32
39.139782,21.232567,truck,translate_right_32
28.248018,45.965187,car,translate_right_32
-40.702957,-24.705978,monkey,translate_right_32
-50.08471,3.7493489,cat,translate_right_32
26.095373,9.430436,truck,translate_right_32
-51.060856,13.683233,cat,translate_right_32
-37.953876,19.663008,deer,translate_right_32
-35.60045,19.362621,deer,translate_right_32
45.52291,-8.232857,ship,translate_right_32
-43.906048,12.990312,cat,translate_right_32
-9.55761,-35.76334,bird,translate_right_32
-10.412286,10.413254,dog,translate_right_32
-18.810078,-33.957596,bird,translate_right_32
47.617287,-24.529816,airplane,translate_right_32
46.51576,-31.088161,airplane,translate_right_32
-36.880913,-31.797277,monkey,translate_right_32
50.235912,-17.809565,airplane,translate_right_32
-33.234394,-40.67723,monkey,translate_right_32
-8.252076,-39.91726,bird,translate_right_32
-9.757346,-39.288143,bird,translate_right_32
-53.71046,0.04987295,cat,translate_right_32
-57.025085,-5.354408,cat,translate_right_32
31.47115,43.69888,car,translate_right_32
28.84285,49.27215,car,translate_right_32
59.109997,-1.8965653,ship,translate_right_32
-29.797989,-12.590348,cat,translate_right_32
40.961723,-28.218252,airplane,translate_right_32
-38.030464,14.441544,deer,translate_right_32
30.46027,27.873629,car,translate_right_32
69.57889,-6.7818418,ship,translate_right_32
-50.415962,13.939423,cat,translate_right_32
-39.257286,-10.694415,monkey,translate_right_32
-1.4453576,23.331738,horse,translate_right_32
-14.009449,-26.039536,bird,translate_right_32
24.915867,22.799482,truck,translate_right_32
-32.701355,31.494028,deer,translate_right_32
46.626926,22.518068,truck,translate_right_32
-18.61821,33.662548,horse,translate_right_32
-34.318832,23.028591,deer,translate_right_32
-24.429832,34.29535,horse,translate_right_32
66.228966,-8.958121,ship,translate_right_32
-15.172311,-48.55484,bird,translate_right_32
-34.345596,-42.6254,monkey,translate_right_32
-27.015583,10.998015,dog,translate_right_32
49.251514,17.470005,truck,translate_right_32
-40.407936,-31.16634,monkey,translate_right_32
-58.791573,-1.7591153,bird,translate_right_32
-9.1007805,-44.138622,bird,translate_right_32
-12.527419,22.648798,horse,translate_right_32
-33.507133,37.7975,deer,translate_right_32
-25.706175,9.745203,dog,translate_right_32
51.017735,-15.508476,airplane,translate_right_32
38.66377,6.187925,truck,translate_right_32
61.627674,-0.043293495,ship,translate_right_32
-2.5507278,6.930662,deer,translate_right_32
34.862965,12.85571,truck,translate_right_32
-49.721157,-6.4918466,cat,translate_right_32
-18.387955,-1.3534552,cat,translate_right_32
-26.301363,27.45163,deer,translate_right_32
27.769808,50.31755,car,translate_right_32
-45.57096,-6.0073433,cat,translate_right_32
-19.52658,-9.328165,dog,translate_right_32
-32.567356,37.256824,deer,translate_right_32
-35.982574,38.876614,deer,translate_right_32
18.179445,-23.421305,dog,translate_right_32
-29.201979,3.1119564,dog,translate_right_32
-43.95316,-18.16078,monkey,translate_right_32
18.332907,31.043974,car,translate_right_32
25.475647,42.340397,car,translate_right_32
22.110613,32.689312,car,translate_right_32
-58.320656,3.016591,cat,translate_right_32
50.367992,-16.331812,airplane,translate_right_32
0.55135334,-49.662273,bird,translate_right_32
-29.94293,34.41873,deer,translate_right_32
70.62514,-15.7627125,ship,translate_right_32
-31.486805,-1.9190731,dog,translate_right_32
52.560303,-9.520474,ship,translate_right_32
-19.217783,-33.41279,bird,translate_right_32
32.05189,40.10664,car,translate_right_32
-19.20071,-7.7337027,dog,translate_right_32
-51.916485,-0.07143331,cat,translate_right_32
-34.598087,-40.054802,monkey,translate_right_32
62.08847,1.489883,ship,translate_right_32
28.13895,12.598921,truck,translate_right_32
-0.40260506,13.14655,horse,translate_right_32
27.819994,6.7190404,truck,translate_right_32
-49.219223,-33.935154,monkey,translate_right_32
-36.148617,23.504917,deer,translate_right_32
-15.592633,8.616962,dog,translate_right_32
23.597565,39.367302,car,translate_right_32
46.88078,20.46333,truck,translate_right_32
-15.589706,-8.340589,dog,translate_right_32
49.961174,-13.002708,airplane,translate_right_32
-51.342884,-23.850677,monkey,translate_right_32
-42.860268,23.638134,deer,translate_right_32
-11.093334,-40.937943,bird,translate_right_32
0.76623297,-41.99352,bird,translate_right_32
-4.992937,-46.666992,bird,translate_right_32
-21.510418,34.64592,horse,translate_right_32
-13.551771,13.211811,dog,translate_right_32
-35.509045,35.22758,deer,translate_right_32
-36.451267,20.630716,deer,translate_right_32
44.615578,22.669172,truck,translate_right_32
61.06612,0.23933682,ship,translate_right_32
-25.259207,32.328312,horse,translate_right_32
-47.99711,11.594247,cat,translate_right_32
39.655132,-20.02024,airplane,translate_right_32
-48.489895,-33.288265,monkey,translate_right_32
36.327652,-30.415573,airplane,translate_right_32
-56.42128,-7.1995735,cat,translate_right_32
35.00981,-36.68456,airplane,translate_right_32
-34.38047,18.965443,deer,translate_right_32
27.759298,41.65695,car,translate_right_32
40.384583,20.99805,truck,translate_right_32
52.86038,3.5435977,ship,translate_right_32
-13.339837,-14.549715,dog,translate_right_32
61.83336,2.5452716,ship,translate_right_32
4.8592625,18.448618,horse,translate_right_32
-46.30572,2.406422,cat,translate_right_32
