x,y,class,condition
-5.811892,57.02388,airplane,grayscale
36.921818,11.011748,truck,grayscale
8.672995,-30.733435,cat,grayscale
1.0402411,50.562622,airplane,grayscale
18.193247,55.76939,ship,grayscale
-4.6949525,-35.150593,monkey,grayscale
-29.060577,-23.4681,bird,grayscale
20.88841,44.241627,ship,grayscale
5.6545753,27.366474,car,grayscale
33.18605,-19.437485,deer,grayscale
13.843949,24.959274,car,grayscale
5.82767,52.836033,airplane,grayscale
16.971157,-17.694807,dog,grayscale
42.98449,-8.965517,horse,grayscale
34.958332,20.082008,truck,grayscale
0.35098696,51.496056,airplane,grayscale
20.297567,-49.86306,deer,grayscale
1.5894358,20.884956,car,grayscale
4.4271045,-52.323624,cat,grayscale
31.462187,12.574272,truck,grayscale
44.51756,-19.180826,horse,grayscale
37.736008,-19.86403,horse,grayscale
24.592829,-28.853945,dog,grayscale
14.013187,-31.274393,cat,grayscale
14.841152,16.280207,car,grayscale
14.305826,18.740885,car,grayscale
16.28778,20.78691,car,grayscale
5.688357,-46.530254,cat,grayscale
15.39345,-13.58164,dog,grayscale
17.25113,57.32998,ship,grayscale
19.645542,-17.469656,dog,grayscale
-8.826758,-13.399367,cat,grayscale
36.91584,11.617408,truck,grayscale
-14.477844,-22.372417,monkey,grayscale
22.603577,-57.33346,deer,grayscale
6.8924646,50.847004,airplane,grayscale
3.3402314,18.63577,car,grayscale
33.600033,12.503781,truck,grayscale
8.714222,28.319511,car,grayscale
8.705192,52.20021,ship,grayscale
10.585809,-21.779413,dog,grayscale
24.9468,49.80539,ship,grayscale
42.010063,-18.075483,horse,grayscale
45.355423,-19.214636,horse,grayscale
21.694996,-53.60639,deer,grayscale
27.172934,-26.44196,dog,grayscale
16.55701,-15.790244,dog,grayscale
40.129406,-9.974607,horse,grayscale
0.97047555,20.117823,car,grayscale
8.2955065,-27.93657,cat,grayscale
15.648819,20.285105,car,grayscale
-26.155956,-24.284142,bird,grayscale
-14.2243395,-20.265501,monkey,grayscale
40.827023,-13.898373,horse,grayscale
20.5346,-51.405342,deer,grayscale
1.6671239,18.739649,car,grayscale
-25.202494,-26.335642,bird,grayscale
39.231483,-18.592632,horse,grayscale
1.3898526,-50.56794,cat,grayscale
24.135996,49.921204,ship,grayscale
-29.723446,-24.782938,bird,grayscale
18.314629,56.88476,ship,grayscale
20.565342,-49.132015,deer,grayscale
22.384521,-52.665188,deer,grayscale
-27.897627,-26.602737,bird,grayscale
7.160499,22.88859,car,grayscale
4.3754835,47.774136,airplane,grayscale
12.140428,-43.27046,monkey,grayscale
19.8422,-50.17883,deer,grayscale
26.319546,52.623875,ship,grayscale
39.621506,-12.542016,horse,grayscale
36.97011,-9.450876,horse,grayscale
14.896461,-21.055374,dog,grayscale
10.00699,-20.18919,dog,grayscale
24.756887,-56.72415,deer,grayscale
16.105507,20.528135,car,grayscale
23.738483,-54.889057,deer,grayscale
-25.219175,-34.61555,bird,grayscale
20.417997,17.957998,truck,grayscale
38.74351,22.607224,truck,grayscale
-3.6381202,50.87292,airplane,grayscale
2.0856705,17.773335,car,grayscale
-14.318364,-22.765394,monkey,grayscale
-4.344054,-34.196854,monkey,grayscale
-0.56914514,-48.588882,cat,grayscale
11.484489,19.586725,car,grayscale
6.6628313,-49.029106,cat,grayscale
23.30061,-17.520613,dog,grayscale
19.66363,-16.530033,dog,grayscale
-5.883133,57.495815,airplane,grayscale
0.028263278,-49.936344,cat,grayscale
23.613897,-53.504276,deer,grayscale
-24.741764,-25.604952,bird,grayscale
8.320719,21.43016,car,grayscale
7.7597394,-47.49215,cat,grayscale
34.823963,20.271622,truck,grayscale
-5.3849063,49.58983,airplane,grayscale
18.370016,55.76022,ship,grayscale
-28.623861,-23.764452,bird,grayscale
39.689648,-14.04344,horse,grayscale
17.24994,52.332863,ship,grayscale
-0.88600457,46.84778,airplane,grayscale
-6.917703,55.758205,airplane,grayscale
-18.432077,-20.029797,bird,grayscale
-28.06557,-25.166927,bird,grayscale
12.513512,52.063805,airplane,grayscale
35.47828,-23.81512,horse,grayscale
16.357725,-15.089307,dog,grayscale
19.60254,-49.528137,deer,grayscale
11.37459,28.118303,car,grayscale
12.440102,23.182558,car,grayscale
-7.907175,48.63154,airplane,grayscale
-13.761084,-34.369267,monkey,grayscale
22.81364,47.886425,ship,grayscale
37.718975,9.266957,truck,grayscale
30.88377,-28.121399,dog,grayscale
-12.014434,-22.671188,cat,grayscale
-7.6930723,56.845013,airplane,grayscale
-3.8321552,-36.01066,monkey,grayscale
26.378822,21.280151,truck,grayscale
-13.570307,-22.479063,bird,grayscale
5.991199,52.080513,airplane,grayscale
21.416237,-58.312634,deer,grayscale
22.714724,-50.4629,deer,grayscale
-21.45143,-31.814997,bird,grayscale
37.1128,-23.082844,horse,grayscale
-4.3512774,-28.933197,monkey,grayscale
39.213264,9.101261,truck,grayscale
38.747368,8.858937,truck,grayscale
12.22623,55.533047,ship,grayscale
12.237334,25.404552,car,grayscale
10.173256,-27.975842,cat,grayscale
38.54381,9.562282,truck,grayscale
20.69549,-52.85714,deer,grayscale
28.020964,-56.61505,deer,grayscale
-0.87243813,47.592907,airplane,grayscale
35.9761,21.424627,truck,grayscale
-1.1610807,53.08052,airplane,grayscale
-4.795156,-31.071241,monkey,grayscale
5.630956,-51.881336,cat,grayscale
34.24121,11.573254,truck,grayscale
23.402782,-54.855606,deer,grayscale
-29.420086,-27.045288,bird,grayscale
22.528683,50.574738,ship,grayscale
36.08294,-30.279295,horse,grayscale
-3.8411987,-34.398136,monkey,grayscale
45.902832,-17.0716,horse,grayscale
39.912872,18.255154,truck,grayscale
41.995728,-27.74726,horse,grayscale
7.5038247,-51.625298,cat,grayscale
17.489841,55.747204,ship,grayscale
17.735203,56.86753,ship,grayscale
-25.984755,-27.141161,bird,grayscale
-12.859184,-34.415455,monkey,grayscale
34.449932,22.060886,truck,grayscale
6.3049564,-48.454002,cat,grayscale
20.620907,-15.857495,dog,grayscale
22.16054,-23.434673,dog,grayscale
0.3480484,-43.276245,cat,grayscale
-13.216478,-21.461153,cat,grayscale
38.68747,9.922815,truck,grayscale
-13.277841,-21.92214,bird,grayscale
-5.4467125,-35.75932,monkey,grayscale
7.331277,-42.802036,cat,grayscale
35.801407,-7.75406,car,grayscale
-24.898466,-28.502043,bird,grayscale
18.96385,-21.526022,dog,grayscale
11.71327,-25.777626,dog,grayscale
-4.844066,-34.177666,monkey,grayscale
-30.295845,-18.128149,bird,grayscale
-4.8303537,-31.032476,monkey,grayscale
1.364359,-45.557247,cat,grayscale
-7.566744,49.688015,airplane,grayscale
43.64822,-16.38758,horse,grayscale
22.173538,49.311657,ship,grayscale
0.53631526,-45.62196,cat,grayscale
17.387943,-18.847897,dog,grayscale
-4.119486,44.23431,airplane,grayscale
1.2088995,46.088108,airplane,grayscale
21.210577,-51.992134,deer,grayscale
-6.5045233,47.263615,airplane,grayscale
18.000185,20.03816,car,grayscale
26.427853,-25.656961,horse,grayscale
-4.362538,-35.758366,monkey,grayscale
30.756601,17.165071,truck,grayscale
15.332804,-19.720032,dog,grayscale
24.250301,53.674618,ship,grayscale
-4.9806237,-27.07856,monkey,grayscale
35.73268,20.696245,truck,grayscale
-3.8950634,-32.63699,monkey,grayscale
37.35068,10.83817,truck,grayscale
40.580364,-16.290579,horse,grayscale
-1.3852581,47.934692,airplane,grayscale
24.786352,47.209816,ship,grayscale
39.467056,-12.28818,horse,grayscale
13.782574,-21.965212,dog,grayscale
13.183917,-17.349884,dog,grayscale
-26.51401,-26.442722,bird,grayscale
20.13295,-47.707996,deer,grayscale
19.446575,-47.48987,deer,grayscale
-8.492048,56.616383,airplane,grayscale
-4.525701,-30.537464,monkey,grayscale
9.183568,-44.383385,cat,grayscale
31.226109,22.244377,truck,grayscale
38.797173,-19.62259,horse,grayscale
24.687391,-54.014256,deer,grayscale
-3.3766298,-34.57329,monkey,grayscale
37.681652,19.188879,truck,grayscale
23.032503,45.870117,ship,grayscale
39.171173,10.090339,truck,grayscale
39.073566,9.504029,truck,grayscale
-13.721525,-22.672104,bird,grayscale
23.292686,53.25827,ship,grayscale
13.560443,25.943106,car,grayscale
25.474728,-55.093945,deer,grayscale
23.221272,49.577183,ship,grayscale
-0.83184904,19.013905,car,grayscale
36.052322,-11.361688,horse,grayscale
-2.6997359,1.0964056,airplane,cue_conflict
-2.424681,2.9288907,airplane,cue_conflict
-2.6913648,5.2151027,airplane,cue_conflict
-2.428351,-1.8588964,airplane,cue_conflict
-1.9507638,5.4636245,airplane,cue_conflict
3.0575502,-6.9445324,airplane,cue_conflict
-2.5507689,5.9327173,airplane,cue_conflict
-1.1892757,4.7588606,airplane,cue_conflict
-1.816626,6.1042986,airplane,cue_conflict
-1.0222352,-0.9608572,airplane,cue_conflict
-1.0694612,-1.8361394,airplane,cue_conflict
1.301381,-2.0039809,airplane,cue_conflict
-1.655986,5.244649,airplane,cue_conflict
-6.699385,-7.3667355,airplane,cue_conflict
4.6198688,-0.6749071,airplane,cue_conflict
-0.6290554,3.2699287,airplane,cue_conflict
-2.0054224,-0.52393967,airplane,cue_conflict
-0.8619405,-8.155912,airplane,cue_conflict
0.32032797,-0.6150014,airplane,cue_conflict
-3.8920624,0.24517149,airplane,cue_conflict
-0.63892645,3.2062736,airplane,cue_conflict
-0.6109623,4.488059,airplane,cue_conflict
-4.435421,3.430262,airplane,cue_conflict
0.21799839,-1.9964278,airplane,cue_conflict
-4.2390656,-6.7063665,airplane,cue_conflict
-2.9285655,-12.502786,horse,cue_conflict
-4.876043,-5.6007605,horse,cue_conflict
-7.571715,0.9387584,horse,cue_conflict
-4.0509963,-9.83984,horse,cue_conflict
-6.791972,-2.330265,horse,cue_conflict
-7.2617145,-6.065327,horse,cue_conflict
-3.5564215,-7.8813343,horse,cue_conflict
-3.6782668,-3.84231,horse,cue_conflict
-10.238505,2.1003273,horse,cue_conflict
-8.06885,1.0127069,horse,cue_conflict
-6.479009,-2.683324,horse,cue_conflict
-4.151591,-9.731311,horse,cue_conflict
46.60917,-19.559433,horse,cue_conflict
-0.19378139,-5.6272907,horse,cue_conflict
-5.020287,-4.31275,horse,cue_conflict
-5.5063186,4.660155,horse,cue_conflict
-8.463162,-0.97850275,horse,cue_conflict
-4.9158297,-2.6625473,horse,cue_conflict
-9.952024,-2.607978,horse,cue_conflict
-6.928278,-4.6430335,horse,cue_conflict
-2.8099837,-3.7368846,horse,cue_conflict
-6.968894,-2.3787062,horse,cue_conflict
-4.790633,-2.0670836,horse,cue_conflict
-7.8477077,-1.1658932,horse,cue_conflict
-6.098695,-5.4897575,horse,cue_conflict
-7.517709,-8.533756,bird,cue_conflict
-8.369785,-4.1740694,bird,cue_conflict
-9.24597,-3.7767453,bird,cue_conflict
-7.4847007,-8.650832,bird,cue_conflict
-9.73714,0.1301935,bird,cue_conflict
-6.3923564,-1.3424113,bird,cue_conflict
-8.107072,-1.6363426,bird,cue_conflict
-10.411016,-5.083576,bird,cue_conflict
-9.895887,-7.1839933,bird,cue_conflict
-9.2113495,-5.3501945,bird,cue_conflict
-6.1061473,-0.3840119,bird,cue_conflict
-5.0773315,-6.912129,bird,cue_conflict
-8.886281,-6.234939,bird,cue_conflict
-7.674716,-5.7372713,bird,cue_conflict
-9.966083,-7.1453257,bird,cue_conflict
-10.6139345,-8.32007,bird,cue_conflict
-3.3165638,-2.655292,bird,cue_conflict
-4.242644,1.6940138,bird,cue_conflict
-8.666134,-7.6066875,bird,cue_conflict
-9.022927,-8.406766,bird,cue_conflict
-8.731622,-6.254146,bird,cue_conflict
-10.013702,-8.188353,bird,cue_conflict
-3.9409993,-1.0802906,bird,cue_conflict
-9.859229,-8.849848,bird,cue_conflict
-11.0022135,-7.199626,bird,cue_conflict
7.396371,4.4746203,car,cue_conflict
-4.355588,-0.62396044,car,cue_conflict
7.3691864,7.4223795,car,cue_conflict
-2.8048933,-3.8378694,car,cue_conflict
5.4134746,7.969346,car,cue_conflict
-2.1059234,-5.342732,car,cue_conflict
7.90316,6.509686,car,cue_conflict
1.1799935,-0.455717,car,cue_conflict
8.390065,4.4357986,car,cue_conflict
7.479109,6.7529516,car,cue_conflict
6.772668,4.0442457,car,cue_conflict
7.720426,6.119435,car,cue_conflict
3.9440482,1.8789397,car,cue_conflict
6.727316,6.303153,car,cue_conflict
3.6090336,-4.6371765,car,cue_conflict
7.0514917,6.573439,car,cue_conflict
8.340141,4.420272,car,cue_conflict
-0.9083191,1.6028614,car,cue_conflict
6.7587,5.9327025,car,cue_conflict
5.7069426,7.9438367,car,cue_conflict
5.686327,4.4644213,car,cue_conflict
5.0115376,3.2100427,car,cue_conflict
7.494296,7.61804,car,cue_conflict
5.846293,3.286699,car,cue_conflict
-1.4246486,-4.044954,car,cue_conflict
-6.26676,-1.9204152,cat,cue_conflict
-2.7700067,-10.486223,cat,cue_conflict
-5.6836076,-1.4725428,cat,cue_conflict
-9.377416,-1.4687184,cat,cue_conflict
-5.7297554,2.4765422,cat,cue_conflict
-7.2095675,-6.8966956,cat,cue_conflict
-6.1181245,-2.3569708,cat,cue_conflict
-5.4760513,-3.1997366,cat,cue_conflict
-4.2310963,-1.5210904,cat,cue_conflict
-5.4845786,-7.8434286,cat,cue_conflict
-5.9173656,-4.1667786,cat,cue_conflict
-10.524711,0.105568126,cat,cue_conflict
-6.8195024,-0.69687074,cat,cue_conflict
-6.281851,0.94291854,cat,cue_conflict
-7.679609,-2.6210701,cat,cue_conflict
-4.7448874,-4.310875,cat,cue_conflict
-7.395857,-3.2259636,cat,cue_conflict
-7.39099,-1.2837951,cat,cue_conflict
-6.816908,-2.9109802,cat,cue_conflict
-6.427734,1.0479385,cat,cue_conflict
-5.717989,-2.9716408,cat,cue_conflict
-4.3335366,-12.188609,cat,cue_conflict
-6.527891,3.0992408,cat,cue_conflict
-6.417692,2.4782786,cat,cue_conflict
-6.6675034,-1.4112562,cat,cue_conflict
2.1005957,5.733069,ship,cue_conflict
0.75370175,3.2398195,ship,cue_conflict
0.9662092,-2.8299031,ship,cue_conflict
-1.1436828,0.0807511,ship,cue_conflict
2.825944,5.1011934,ship,cue_conflict
2.4457932,5.934157,ship,cue_conflict
-0.11048526,-2.8553686,ship,cue_conflict
3.1149626,-0.60557026,ship,cue_conflict
-0.80546576,-0.3966659,ship,cue_conflict
3.0871847,-1.4162987,ship,cue_conflict
1.2134762,-1.0925105,ship,cue_conflict
2.266581,5.3792205,ship,cue_conflict
-0.19971424,0.09969808,ship,cue_conflict
2.2911737,-0.70407903,ship,cue_conflict
-0.7746535,-7.5474524,ship,cue_conflict
1.1591864,5.5677395,ship,cue_conflict
2.4276965,5.407152,ship,cue_conflict
1.4487894,2.2349503,ship,cue_conflict
1.5454501,1.7994244,ship,cue_conflict
3.2927034,4.5340395,ship,cue_conflict
0.026538488,-2.1865435,ship,cue_conflict
1.1111861,3.9705203,ship,cue_conflict
2.8649879,0.7616906,ship,cue_conflict
-2.226582,-5.8893723,ship,cue_conflict
-3.8879488,-5.0431395,ship,cue_conflict
-4.2130785,-3.1804123,deer,cue_conflict
-5.727134,-11.377533,deer,cue_conflict
-5.388144,1.8400744,deer,cue_conflict
-11.003502,-2.3610709,deer,cue_conflict
-5.502712,-0.8193253,deer,cue_conflict
-6.117612,-1.1649346,deer,cue_conflict
-4.852499,-0.12475955,deer,cue_conflict
-10.079321,-6.309598,deer,cue_conflict
-7.437706,1.5900078,deer,cue_conflict
-8.326701,2.2252831,deer,cue_conflict
-5.1105747,-11.782924,deer,cue_conflict
-8.838045,0.6225609,deer,cue_conflict
-10.909603,-1.7009591,deer,cue_conflict
-3.1917546,-12.423016,deer,cue_conflict
-9.711596,2.627942,deer,cue_conflict
-7.298516,-2.0180135,deer,cue_conflict
-6.9831066,-0.0403716,deer,cue_conflict
-5.239065,0.1647438,deer,cue_conflict
-7.6081758,3.8801,deer,cue_conflict
-7.706086,-0.69675785,deer,cue_conflict
-7.533939,2.7936375,deer,cue_conflict
-4.6420603,-12.290348,deer,cue_conflict
-8.64436,-2.7339518,deer,cue_conflict
-7.101079,-0.083397724,deer,cue_conflict
-4.851227,-12.540248,deer,cue_conflict
0.026301527,1.989682,truck,cue_conflict
0.8744437,0.9283492,truck,cue_conflict
6.539964,0.7951746,truck,cue_conflict
-1.6657742,-2.9251673,truck,cue_conflict
3.9458568,-1.891443,truck,cue_conflict
3.8131557,0.14010891,truck,cue_conflict
6.1248703,1.3380762,truck,cue_conflict
7.107376,1.4168184,truck,cue_conflict
-2.569946,-0.764843,truck,cue_conflict
2.9246085,2.4444795,truck,cue_conflict
2.1704538,0.19307703,truck,cue_conflict
2.7164764,-3.1632338,truck,cue_conflict
-0.46028966,1.4314828,truck,cue_conflict
4.4161506,0.8438445,truck,cue_conflict
6.4531126,0.8134455,truck,cue_conflict
2.0940237,-5.0393033,truck,cue_conflict
2.9748173,2.2317865,truck,cue_conflict
7.74182,1.1040715,truck,cue_conflict
4.074233,0.6230209,truck,cue_conflict
2.3874204,-3.3123116,truck,cue_conflict
6.883911,4.31562,truck,cue_conflict
7.0294247,2.2365232,truck,cue_conflict
3.2700179,-0.2905045,truck,cue_conflict
5.633834,0.84026533,truck,cue_conflict
7.3701844,1.2671405,truck,cue_conflict
2.8997655,-11.539058,dog,cue_conflict
3.9242826,-11.290036,dog,cue_conflict
2.8965516,-10.412694,dog,cue_conflict
-0.07487863,-10.38685,dog,cue_conflict
-1.4673043,-7.3037786,dog,cue_conflict
2.1011856,-11.851905,dog,cue_conflict
2.8062239,-13.373609,dog,cue_conflict
2.0311375,-7.8900967,dog,cue_conflict
1.277838,-12.225661,dog,cue_conflict
-1.1954038,-17.311089,dog,cue_conflict
2.1562212,-7.0899,dog,cue_conflict
4.5348177,-12.068116,dog,cue_conflict
0.9288249,-14.5458355,dog,cue_conflict
23.326012,-14.652052,dog,cue_conflict
-2.0029514,-3.9447403,dog,cue_conflict
-0.8297326,-16.21198,dog,cue_conflict
23.352318,-24.62001,dog,cue_conflict
1.5509031,-10.784473,dog,cue_conflict
1.9075233,-11.325282,dog,cue_conflict
2.951893,-13.356875,dog,cue_conflict
27.005909,-16.083794,dog,cue_conflict
-0.51996905,-14.728071,dog,cue_conflict
-0.23581512,-11.395646,dog,cue_conflict
3.9199839,-11.664762,dog,cue_conflict
7.452149,-18.85953,dog,cue_conflict
-2.2282743,-20.175453,monkey,cue_conflict
-1.9960293,-3.90256,monkey,cue_conflict
-1.4535202,-20.7266,monkey,cue_conflict
1.6373036,-12.3973255,monkey,cue_conflict
0.4034541,-8.194153,monkey,cue_conflict
0.9449859,-7.101923,monkey,cue_conflict
1.6948167,-5.8000674,monkey,cue_conflict
-0.25280172,-5.1758165,monkey,cue_conflict
-2.9839697,-20.938663,monkey,cue_conflict
-1.2833418,0.4900466,monkey,cue_conflict
-0.8404907,-16.330564,monkey,cue_conflict
-1.7349277,-19.685217,monkey,cue_conflict
-2.5997622,-19.377708,monkey,cue_conflict
-1.8621844,-19.19345,monkey,cue_conflict
-2.2686963,-20.293165,monkey,cue_conflict
-2.3648298,-20.022896,monkey,cue_conflict
-3.044331,-22.22156,monkey,cue_conflict
-1.0835993,-17.29902,monkey,cue_conflict
-3.269691,-20.933214,monkey,cue_conflict
-4.6451073,-19.879482,monkey,cue_conflict
0.1814059,-4.9472156,monkey,cue_conflict
1.6624514,-7.0215883,monkey,cue_conflict
-4.971988,3.0551507,monkey,cue_conflict
-2.029248,-21.098616,monkey,cue_conflict
-2.900475,-1.8207127,monkey,cue_conflict
-1.7057879,49.73602,airplane,translate_right_32
24.856764,-18.844522,dog,translate_right_32
-8.143727,-37.1392,monkey,translate_right_32
-22.091265,-25.713964,bird,translate_right_32
32.59354,15.722377,truck,translate_right_32
28.378983,50.89105,ship,translate_right_32
31.462252,-47.11655,deer,translate_right_32
13.381175,-44.551292,cat,translate_right_32
-2.252665,-31.325035,monkey,translate_right_32
-31.59447,-26.935005,bird,translate_right_32
12.6602,21.034435,car,translate_right_32
-32.66188,-27.04557,bird,translate_right_32
18.15171,-17.21594,dog,translate_right_32
-31.960001,-22.252737,bird,translate_right_32
11.30304,-47.66333,cat,translate_right_32
2.0334172,54.92922,airplane,translate_right_32
-29.044691,-31.951603,bird,translate_right_32
20.96522,16.357826,truck,translate_right_32
22.257288,51.453815,ship,translate_right_32
47.25553,-13.458603,horse,translate_right_32
-22.891329,-31.317091,bird,translate_right_32
41.055138,-20.403429,horse,translate_right_32
3.6022615,48.56244,airplane,translate_right_32
34.1952,18.905663,truck,translate_right_32
-12.011532,-39.3614,monkey,translate_right_32
19.430235,56.180794,ship,translate_right_32
24.918026,45.68312,ship,translate_right_32
28.03542,-48.44075,deer,translate_right_32
30.669306,-52.16404,deer,translate_right_32
26.605042,41.82751,ship,translate_right_32
23.654236,-18.82152,dog,translate_right_32
23.514956,42.67425,ship,translate_right_32
27.29764,-51.77023,deer,translate_right_32
23.390715,-15.054883,dog,translate_right_32
33.19943,19.204012,truck,translate_right_32
29.056067,44.46606,ship,translate_right_32
24.052122,-25.249489,dog,translate_right_32
-11.360974,-31.290424,monkey,translate_right_32
11.998791,-30.812561,cat,translate_right_32
2.9089916,-25.690968,monkey,translate_right_32
19.066523,15.28042,truck,translate_right_32
-6.5397663,52.79759,airplane,translate_right_32
-25.222336,-32.471436,bird,translate_right_32
52.017193,-14.854125,horse,translate_right_32
14.715306,-23.468685,dog,translate_right_32
-2.0710711,49.016438,airplane,translate_right_32
28.119709,20.659721,truck,translate_right_32
49.05079,-14.995954,horse,translate_right_32
27.232985,-49.47485,deer,translate_right_32
8.6271925,24.951307,car,translate_right_32
4.364241,51.547127,airplane,translate_right_32
-11.195454,-27.084316,monkey,translate_right_32
-27.085276,-33.33934,bird,translate_right_32
0.7759513,19.129116,car,translate_right_32
-2.7712617,52.816647,airplane,translate_right_32
-7.883459,-35.060078,monkey,translate_right_32
10.46523,21.143377,car,translate_right_32
-12.711096,-29.559168,monkey,translate_right_32
-31.853985,-28.438768,bird,translate_right_32
18.274494,21.528418,car,translate_right_32
18.102957,16.708006,car,translate_right_32
8.337833,-34.56506,cat,translate_right_32
29.87772,-53.83382,deer,translate_right_32
28.817625,-52.054546,deer,translate_right_32
-0.36911634,-33.69231,monkey,translate_right_32
16.467468,-20.660294,dog,translate_right_32
-6.5288043,-38.980434,monkey,translate_right_32
-29.367506,-33.407085,bird,translate_right_32
-26.850082,-22.143202,bird,translate_right_32
19.829046,-19.396412,dog,translate_right_32
13.307659,30.078617,car,translate_right_32
16.875973,-26.657593,cat,translate_right_32
-10.67684,-32.91639,monkey,translate_right_32
20.412846,-28.552774,dog,translate_right_32
-1.2112769,-46.507782,cat,translate_right_32
27.562027,19.610304,truck,translate_right_32
9.412983,28.02815,car,translate_right_32
-7.3271375,-34.047604,monkey,translate_right_32
12.000694,-29.429195,cat,translate_right_32
39.076515,16.423124,truck,translate_right_32
3.0459266,-45.603477,cat,translate_right_32
30.368238,-54.748703,deer,translate_right_32
31.040096,-53.962833,deer,translate_right_32
26.090433,54.063553,ship,translate_right_32
4.1550846,-47.65735,cat,translate_right_32
-21.477922,-22.171816,bird,translate_right_32
8.1904335,-19.497272,dog,translate_right_32
-32.70183,-30.386185,bird,translate_right_32
-6.8324943,48.318535,airplane,translate_right_32
-8.943865,58.939247,airplane,translate_right_32
-6.0954933,-28.495213,monkey,translate_right_32
3.0152254,54.627525,airplane,translate_right_32
-17.360731,-29.196508,monkey,translate_right_32
-30.186459,-21.037834,bird,translate_right_32
-31.274893,-23.077425,bird,translate_right_32
13.051391,-31.985975,cat,translate_right_32
-1.3313315,-43.84246,cat,translate_right_32
10.518748,23.186264,car,translate_right_32
6.314507,27.724937,car,translate_right_32
28.21952,48.889523,ship,translate_right_32
9.047863,-40.410656,cat,translate_right_32
-0.9931601,44.72032,airplane,translate_right_32
31.032227,-50.374123,deer,translate_right_32
25.032316,14.855225,car,translate_right_32
30.74666,45.208042,ship,translate_right_32
2.8538961,-46.26047,cat,translate_right_32
-1.6558864,-24.852886,monkey,translate_right_32
45.83422,-13.598024,horse,translate_right_32
-28.513514,-32.891083,bird,translate_right_32
17.853832,13.1144495,truck,translate_right_32
23.293829,-44.843353,deer,translate_right_32
32.968513,20.758049,truck,translate_right_32
40.419903,-21.733582,horse,translate_right_32
28.985151,-50.318558,deer,translate_right_32
35.008595,-24.822037,horse,translate_right_32
26.855663,49.20257,ship,translate_right_32
-24.17671,-21.026651,bird,translate_right_32
0.7717701,-31.574343,monkey,translate_right_32
28.996727,-24.763824,dog,translate_right_32
32.655254,18.161848,truck,translate_right_32
-9.333544,-35.936638,monkey,translate_right_32
-19.041348,-40.644817,bird,translate_right_32
-31.712202,-20.964487,bird,translate_right_32
40.93651,-18.910042,horse,translate_right_32
23.934267,-47.500164,deer,translate_right_32
30.15913,-23.124706,dog,translate_right_32
3.0214608,55.79521,airplane,translate_right_32
37.280876,14.456635,truck,translate_right_32
27.90275,44.98349,ship,translate_right_32
33.679962,-50.225765,deer,translate_right_32
43.322735,8.036096,truck,translate_right_32
10.33932,-28.477505,cat,translate_right_32
25.304052,-30.388985,cat,translate_right_32
27.464636,-57.995255,deer,translate_right_32
6.6913857,29.57137,car,translate_right_32
2.8053932,-41.57234,cat,translate_right_32
19.841673,-20.721373,dog,translate_right_32
24.698418,-45.37544,deer,translate_right_32
22.642857,-49.02555,deer,translate_right_32
-12.535901,-16.192858,dog,translate_right_32
28.956291,-19.33293,dog,translate_right_32
-6.9733763,-31.536753,monkey,translate_right_32
21.155693,20.066288,car,translate_right_32
5.1047177,23.525646,car,translate_right_32
15.393181,21.482399,car,translate_right_32
2.2631676,-47.39372,cat,translate_right_32
4.0302343,57.056538,airplane,translate_right_32
-32.034092,-26.403616,bird,translate_right_32
25.933619,-48.086536,deer,translate_right_32
16.046995,56.304718,ship,translate_right_32
20.495024,-22.340973,dog,translate_right_32
28.195398,55.232372,ship,translate_right_32
-31.711433,-30.33509,bird,translate_right_32
4.3858495,25.580627,car,translate_right_32
21.596788,-20.227472,dog,translate_right_32
9.717684,-32.08778,cat,translate_right_32
-2.9312353,-32.435772,monkey,translate_right_32
25.054388,43.297337,ship,translate_right_32
41.667786,9.309465,truck,translate_right_32
46.181683,-13.273466,horse,translate_right_32
37.800694,17.54071,truck,translate_right_32
-8.7629595,-34.615597,monkey,translate_right_32
32.396267,-52.50125,deer,translate_right_32
21.131227,-12.991993,dog,translate_right_32
0.33490297,18.445251,car,translate_right_32
32.097027,21.763008,truck,translate_right_32
17.666807,-21.82805,dog,translate_right_32
5.469771,56.606174,airplane,translate_right_32
-5.1200714,-39.647675,monkey,translate_right_32
19.07238,-55.924026,deer,translate_right_32
-33.392616,-24.396786,bird,translate_right_32
-28.233963,-20.350817,bird,translate_right_32
-33.985466,-28.16268,bird,translate_right_32
35.926037,-21.383593,horse,translate_right_32
26.247177,-16.593342,dog,translate_right_32
22.05193,-55.58253,deer,translate_right_32
30.119867,-53.015484,deer,translate_right_32
33.454597,21.434776,truck,translate_right_32
27.36665,45.530853,ship,translate_right_32
33.406433,-24.910334,horse,translate_right_32
4.7275367,-43.933628,cat,translate_right_32
-0.08980584,49.606995,airplane,translate_right_32
-8.665967,-40.050766,monkey,translate_right_32
-7.0640182,57.423035,airplane,translate_right_32
-1.3818624,-42.409576,cat,translate_right_32
-6.977937,49.162273,airplane,translate_right_32
29.318556,-54.6754,deer,translate_right_32
7.055055,25.201452,car,translate_right_32
27.763138,18.079906,truck,translate_right_32
26.644323,47.81096,ship,translate_right_32
-9.091838,-18.725885,dog,translate_right_32
24.509167,43.120747,ship,translate_right_32
41.46032,-9.27525,horse,translate_right_32
13.149767,-28.305609,cat,translate_right_32
12.652443,-14.909433,dog,translate_right_32
28.95331,52.927967,ship,translate_right_32
