x,y,class,condition
28.432693,30.328316,monkey,grayscale
1.992452,51.389465,bird,grayscale
-40.964314,-18.005894,truck,grayscale
5.3897223,-28.655506,horse,grayscale
-28.922874,28.092163,airplane,grayscale
-44.52892,-26.572859,truck,grayscale
54.542717,5.7966614,cat,grayscale
-21.782686,27.84793,airplane,grayscale
-51.249756,28.068916,ship,grayscale
27.37858,30.940472,monkey,grayscale
3.4163833,47.571754,bird,grayscale
-48.317993,2.5632832,ship,grayscale
-25.183464,-26.18722,car,grayscale
19.524921,-19.314901,deer,grayscale
-21.132156,-27.023542,car,grayscale
-35.460285,11.855633,airplane,grayscale
21.498394,4.181662,dog,grayscale
-0.40200624,-25.921217,horse,grayscale
-56.60738,-16.004408,truck,grayscale
-31.031935,25.574196,airplane,grayscale
40.097538,-29.739399,deer,grayscale
-26.48438,-35.567276,car,grayscale
58.884853,4.666367,cat,grayscale
-37.084274,-11.893357,truck,grayscale
10.891542,-34.897865,horse,grayscale
21.885155,-27.66755,horse,grayscale
26.61297,-29.22168,dog,grayscale
41.46384,4.8891587,cat,grayscale
-17.660543,-28.597189,car,grayscale
-36.03378,-35.293816,car,grayscale
-20.21763,-30.674784,car,grayscale
53.29299,-18.320883,cat,grayscale
15.88651,2.7293336,dog,grayscale
-51.960724,25.948004,ship,grayscale
19.656279,-2.5700595,dog,grayscale
52.039474,2.2757704,cat,grayscale
-46.42253,-26.39529,truck,grayscale
25.250645,42.36087,monkey,grayscale
31.169973,-22.276741,deer,grayscale
-29.091515,15.045543,airplane,grayscale
-34.29864,-33.0311,car,grayscale
-41.92559,-25.500292,truck,grayscale
-22.852224,-22.952852,car,grayscale
-40.229576,4.843354,ship,grayscale
22.960947,-19.888187,dog,grayscale
-54.600285,12.871461,ship,grayscale
15.383789,-34.096703,horse,grayscale
9.534367,-32.593582,horse,grayscale
40.735657,-25.938524,deer,grayscale
37.719807,-8.433629,dog,grayscale
13.550115,1.8648208,dog,grayscale
-0.9408345,-23.905893,horse,grayscale
-26.995043,-34.88217,car,grayscale
50.729214,3.3558097,cat,grayscale
-15.87421,-36.787903,car,grayscale
1.3061898,45.88393,bird,grayscale
24.274837,38.88287,monkey,grayscale
3.8092644,-29.506598,horse,grayscale
46.364414,-23.081787,deer,grayscale
-26.22796,-33.8931,car,grayscale
2.4804685,51.284878,bird,grayscale
11.270546,-32.56254,horse,grayscale
58.971462,-2.2318087,cat,grayscale
-50.432762,11.90373,ship,grayscale
1.1760287,48.78778,bird,grayscale
-50.9257,24.772009,ship,grayscale
39.213177,-30.837023,deer,grayscale
44.02326,-26.091322,deer,grayscale
3.981439,50.220875,bird,grayscale
-24.82087,-31.820614,car,grayscale
-22.272789,17.31263,airplane,grayscale
33.747467,22.074453,monkey,grayscale
43.740288,-28.049389,deer,grayscale
-49.566875,22.374529,ship,grayscale
0.054266002,-28.837322,horse,grayscale
-1.4097723,-25.374918,horse,grayscale
23.54826,4.195875,dog,grayscale
17.333012,-18.291208,dog,grayscale
33.97084,-32.7949,deer,grayscale
-16.583801,-33.606243,car,grayscale
30.8245,-29.264414,deer,grayscale
-7.048938,42.6192,bird,grayscale
-47.13975,-9.763033,truck,grayscale
-56.742405,-14.629869,truck,grayscale
-24.785126,28.680939,airplane,grayscale
-27.686998,-32.978943,car,grayscale
23.369104,44.56846,monkey,grayscale
34.798016,23.337244,monkey,grayscale
62.64529,-1.5604444,cat,grayscale
-29.256649,-37.40871,car,grayscale
57.959732,-6.407261,cat,grayscale
9.955673,-0.92516077,dog,grayscale
15.025122,-7.1648946,dog,grayscale
-29.871351,30.656416,airplane,grayscale
58.88223,-3.0685856,cat,grayscale
33.22408,-28.313028,deer,grayscale
3.7914553,52.068844,bird,grayscale
-26.677324,-18.829773,car,grayscale
56.28422,-12.187653,cat,grayscale
-55.181614,-14.993839,truck,grayscale
-22.691011,22.592379,airplane,grayscale
-51.02293,26.660198,ship,grayscale
0.66330063,46.560658,bird,grayscale
9.877194,-33.341183,horse,grayscale
-39.36328,6.7528596,ship,grayscale
-21.245775,26.81442,airplane,grayscale
-22.719534,32.09242,airplane,grayscale
7.840362,50.64945,bird,grayscale
1.6352798,51.792976,bird,grayscale
-40.73273,13.227119,airplane,grayscale
17.85711,-27.92005,horse,grayscale
14.1713,3.2381153,dog,grayscale
40.285168,-30.21149,deer,grayscale
-24.311682,-34.38829,car,grayscale
-20.299833,-35.072742,car,grayscale
-20.848293,28.731771,airplane,grayscale
29.076904,42.76636,monkey,grayscale
-58.283455,13.062768,ship,grayscale
-47.995316,-27.136484,truck,grayscale
10.534603,-14.400743,dog,grayscale
62.97021,-4.1325393,cat,grayscale
-24.505133,31.35115,airplane,grayscale
29.476368,21.124136,monkey,grayscale
-52.208412,-16.472256,truck,grayscale
5.2301574,43.963318,bird,grayscale
-38.647602,15.97479,airplane,grayscale
30.82897,-42.353535,deer,grayscale
40.82841,-29.267813,deer,grayscale
6.913502,33.43417,bird,grayscale
25.811302,-27.029093,horse,grayscale
31.767502,32.901615,monkey,grayscale
-45.32185,-24.613274,truck,grayscale
-47.396156,-28.943386,truck,grayscale
-34.385178,14.934566,ship,grayscale
-36.45463,-27.216005,car,grayscale
48.94735,2.2423906,cat,grayscale
-47.108,-30.463781,truck,grayscale
42.36241,-30.160572,deer,grayscale
29.591637,-31.087858,deer,grayscale
-18.631102,25.021759,airplane,grayscale
-51.5167,-12.693901,truck,grayscale
-22.334267,27.854591,airplane,grayscale
22.833672,35.64494,monkey,grayscale
56.95189,-4.541009,cat,grayscale
-31.223196,-12.490029,truck,grayscale
36.92069,-29.969057,deer,grayscale
-6.494839,57.459827,bird,grayscale
-48.108814,14.41758,ship,grayscale
26.658323,-17.277687,horse,grayscale
28.402935,27.517092,monkey,grayscale
9.207934,-32.2882,horse,grayscale
-42.442905,5.452142,truck,grayscale
-0.88048357,-20.64294,horse,grayscale
55.417194,-16.290333,cat,grayscale
-52.754883,27.189722,ship,grayscale
-51.09758,26.25119,ship,grayscale
-0.9070177,48.45431,bird,grayscale
27.17465,43.5177,monkey,grayscale
-52.91973,-11.457609,truck,grayscale
55.510593,-8.382403,cat,grayscale
14.877228,-6.9937563,dog,grayscale
27.958347,-21.142649,dog,grayscale
51.195564,-3.7594562,cat,grayscale
45.810913,-14.946301,cat,grayscale
-48.51395,-32.089546,truck,grayscale
4.880577,24.450035,bird,grayscale
34.92009,23.87999,monkey,grayscale
49.3901,-17.245264,cat,grayscale
-5.8139606,-23.678265,car,grayscale
7.1538415,45.792362,bird,grayscale
12.297245,12.41703,dog,grayscale
25.102585,-10.353666,dog,grayscale
24.916386,30.158203,monkey,grayscale
-0.42626512,38.78994,bird,grayscale
40.37643,32.647976,monkey,grayscale
56.48352,-6.2695894,cat,grayscale
-16.10569,28.772774,airplane,grayscale
7.691769,-29.886356,horse,grayscale
-49.29828,14.490153,ship,grayscale
58.471073,-2.3708467,cat,grayscale
24.950703,3.7451093,dog,grayscale
-7.2702265,-17.316122,airplane,grayscale
-14.742051,22.217182,airplane,grayscale
42.358448,-28.48817,deer,grayscale
-26.310787,23.206326,airplane,grayscale
-19.638369,-30.921831,car,grayscale
18.098652,-24.995062,horse,grayscale
32.443665,30.620792,monkey,grayscale
-49.716805,-19.090103,truck,grayscale
23.782827,5.3706226,dog,grayscale
-44.302776,17.577976,ship,grayscale
32.909355,28.819014,monkey,grayscale
-57.49526,-9.877534,truck,grayscale
27.44034,44.636173,monkey,grayscale
-45.93083,-28.066963,truck,grayscale
10.171294,-32.48892,horse,grayscale
-21.42102,25.891125,airplane,grayscale
-46.871777,13.385066,ship,grayscale
-3.539934,-27.804274,horse,grayscale
26.46203,-8.642486,dog,grayscale
37.535976,4.181764,dog,grayscale
2.8292437,49.651558,bird,grayscale
38.3922,-24.71198,deer,grayscale
36.84765,-25.545546,deer,grayscale
-26.68153,31.025545,airplane,grayscale
28.158533,40.092983,monkey,grayscale
54.192623,-7.116332,cat,grayscale
-54.16919,-13.915746,truck,grayscale
16.163158,-39.33255,horse,grayscale
31.852154,-25.752836,deer,grayscale
34.005875,23.877539,monkey,grayscale
-55.699303,-8.585485,truck,grayscale
-61.251602,10.858708,ship,grayscale
-47.413063,-28.314201,truck,grayscale
-48.92761,-27.932478,truck,grayscale
17.645119,36.17445,bird,grayscale
-49.16519,16.708647,ship,grayscale
-21.311928,-25.420124,car,grayscale
33.636875,-33.303986,deer,grayscale
-48.7836,15.29295,ship,grayscale
-30.855978,-33.275387,car,grayscale
-4.056418,-22.93851,horse,grayscale
-9.675794,-2.592966,airplane,cue_conflict
-11.073238,-4.087925,airplane,cue_conflict
-11.269478,-6.268722,airplane,cue_conflict
-9.348059,-1.5504239,airplane,cue_conflict
-8.580505,-3.96084,airplane,cue_conflict
-31.992252,9.124825,airplane,cue_conflict
-16.473307,31.079065,airplane,cue_conflict
-9.314849,-3.5358357,airplane,cue_conflict
-9.118318,-7.091249,airplane,cue_conflict
-18.241713,-5.010575,airplane,cue_conflict
-9.669323,12.82111,airplane,cue_conflict
-11.368514,-5.489632,airplane,cue_conflict
-9.687944,-7.4922314,airplane,cue_conflict
-18.828382,-4.289153,airplane,cue_conflict
-15.363565,-7.05185,airplane,cue_conflict
-21.67665,-5.0303564,airplane,cue_conflict
-11.394694,-3.1904628,airplane,cue_conflict
-10.127711,-9.131696,airplane,cue_conflict
-22.38182,20.594965,airplane,cue_conflict
-7.107715,-6.725498,airplane,cue_conflict
-21.64854,-4.9615903,airplane,cue_conflict
-18.105122,-6.5911407,airplane,cue_conflict
-20.123514,-7.129898,airplane,cue_conflict
-10.893955,-7.3029447,airplane,cue_conflict
-10.017241,-3.1921737,airplane,cue_conflict
-0.98248905,-22.101107,horse,cue_conflict
-5.605398,8.7445755,horse,cue_conflict
-7.729727,2.7666678,horse,cue_conflict
-7.80811,-0.24119397,horse,cue_conflict
-7.7281003,7.365645,horse,cue_conflict
-8.741326,-0.5815481,horse,cue_conflict
-9.620556,6.0723996,horse,cue_conflict
-5.2514577,10.618431,horse,cue_conflict
-11.30658,8.555912,horse,cue_conflict
-9.745101,1.985853,horse,cue_conflict
-11.344636,6.706159,horse,cue_conflict
-4.401818,-3.3303766,horse,cue_conflict
12.853696,-40.372,horse,cue_conflict
-3.6115205,7.1944184,horse,cue_conflict
-5.3314676,10.568533,horse,cue_conflict
-1.1981207,-19.760252,horse,cue_conflict
-10.365676,5.763738,horse,cue_conflict
-9.149507,0.6360248,horse,cue_conflict
-7.2525744,7.882028,horse,cue_conflict
-8.6072855,0.75978786,horse,cue_conflict
-10.224177,0.074450895,horse,cue_conflict
-9.421862,7.54329,horse,cue_conflict
-8.732155,-0.9244358,horse,cue_conflict
-10.244124,7.145223,horse,cue_conflict
-9.985499,7.242528,horse,cue_conflict
-3.49086,1.4647431,bird,cue_conflict
-6.317387,2.5198781,bird,cue_conflict
-4.1613073,5.6956863,bird,cue_conflict
-1.8653101,46.981186,bird,cue_conflict
-5.611481,-0.89128333,bird,cue_conflict
-7.992847,7.32061,bird,cue_conflict
-7.132012,1.0286167,bird,cue_conflict
-4.3177876,5.399544,bird,cue_conflict
-7.559654,3.8600798,bird,cue_conflict
5.184813,35.159634,bird,cue_conflict
-6.5170126,6.898019,bird,cue_conflict
-5.460617,-0.27103373,bird,cue_conflict
-7.8513336,1.2441266,bird,cue_conflict
-9.05344,-0.012274765,bird,cue_conflict
-9.572826,12.605583,bird,cue_conflict
-4.8594885,4.2548985,bird,cue_conflict
-5.053157,2.4034126,bird,cue_conflict
-10.963338,1.8993919,bird,cue_conflict
2.723764,44.208862,bird,cue_conflict
-5.8820395,-0.79088736,bird,cue_conflict
-7.7788577,5.5822525,bird,cue_conflict
-2.0107381,47.824463,bird,cue_conflict
-5.777428,6.3052783,bird,cue_conflict
-4.440755,-1.0530037,bird,cue_conflict
0.8432792,51.777218,bird,cue_conflict
-12.090328,-10.952131,car,cue_conflict
-7.917453,1.9014795,car,cue_conflict
-16.431574,-9.376376,car,cue_conflict
-9.540104,0.11308521,car,cue_conflict
-18.678644,-12.820374,car,cue_conflict
-7.807181,-1.6839883,car,cue_conflict
-17.385687,-16.23816,car,cue_conflict
-15.964757,-13.856057,car,cue_conflict
-18.274385,-13.198218,car,cue_conflict
-17.375387,-12.753124,car,cue_conflict
-12.552503,-10.549975,car,cue_conflict
-15.614215,-10.401421,car,cue_conflict
-14.568052,-8.787357,car,cue_conflict
-16.406229,-12.584172,car,cue_conflict
-17.36217,-2.2254307,car,cue_conflict
-17.932888,-18.842003,car,cue_conflict
-16.654741,-13.2423315,car,cue_conflict
-7.2866964,-1.7677044,car,cue_conflict
-15.514637,-12.591255,car,cue_conflict
-20.126099,-14.592039,car,cue_conflict
-16.799826,-16.128578,car,cue_conflict
-17.765,-19.005365,car,cue_conflict
-18.320778,-17.393261,car,cue_conflict
-31.214895,-22.679585,car,cue_conflict
-13.548944,-1.3231107,car,cue_conflict
-8.682614,7.96486,cat,cue_conflict
-3.8249233,3.0468962,cat,cue_conflict
-12.246256,6.597816,cat,cue_conflict
-9.124979,5.870448,cat,cue_conflict
-12.33552,2.512339,cat,cue_conflict
-11.929714,5.568455,cat,cue_conflict
-10.798819,4.633694,cat,cue_conflict
-8.129825,6.3134513,cat,cue_conflict
-13.357202,4.0739584,cat,cue_conflict
49.966274,9.903062,cat,cue_conflict
-3.3429341,7.7423897,cat,cue_conflict
-12.125413,10.21921,cat,cue_conflict
-8.107728,7.4217377,cat,cue_conflict
-13.225504,7.8701053,cat,cue_conflict
-10.195889,4.2200813,cat,cue_conflict
-11.15474,5.6705923,cat,cue_conflict
-7.2009144,6.655028,cat,cue_conflict
-8.886811,8.850296,cat,cue_conflict
-8.38941,-1.1326919,cat,cue_conflict
-6.5304694,8.38141,cat,cue_conflict
-7.808476,8.573142,cat,cue_conflict
53.12282,-7.527388,cat,cue_conflict
-11.617684,4.3086963,cat,cue_conflict
-11.14641,3.3055606,cat,cue_conflict
-7.628741,8.461423,cat,cue_conflict
-19.001156,-1.893771,ship,cue_conflict
-10.052676,-5.6543727,ship,cue_conflict
-11.045984,-8.121975,ship,cue_conflict
-12.741924,-3.6562967,ship,cue_conflict
-10.739232,-10.449052,ship,cue_conflict
-46.699104,8.687914,ship,cue_conflict
-9.712224,-8.676282,ship,cue_conflict
-12.638093,-8.728659,ship,cue_conflict
-9.59104,-9.292436,ship,cue_conflict
-3.196375,42.627113,ship,cue_conflict
-10.563031,-9.803303,ship,cue_conflict
2.9106352,5.241178,ship,cue_conflict
-16.18231,-11.516024,ship,cue_conflict
-12.208181,-10.234069,ship,cue_conflict
-14.355977,-4.4566226,ship,cue_conflict
2.6064346,-2.1269486,ship,cue_conflict
-14.8066025,-7.047435,ship,cue_conflict
-12.748005,-8.800219,ship,cue_conflict
-14.322241,-4.7283783,ship,cue_conflict
-16.076283,-7.07791,ship,cue_conflict
-10.903656,-8.439782,ship,cue_conflict
-19.307066,-2.737379,ship,cue_conflict
-12.534524,-5.2370787,ship,cue_conflict
-6.8115416,-3.666916,ship,cue_conflict
-13.656461,1.1837922,ship,cue_conflict
-8.534965,10.413915,deer,cue_conflict
-7.8572154,4.2052894,deer,cue_conflict
-2.7123857,-8.679731,deer,cue_conflict
-6.4468207,2.510533,deer,cue_conflict
-11.113725,6.8990808,deer,cue_conflict
-10.784565,9.155672,deer,cue_conflict
-13.726051,3.9194753,deer,cue_conflict
-6.9923244,10.637037,deer,cue_conflict
-11.03909,2.2634003,deer,cue_conflict
-8.812029,4.8083305,deer,cue_conflict
-2.1394882,-3.8409464,deer,cue_conflict
-9.516941,3.8647697,deer,cue_conflict
-2.2169986,-3.7681532,deer,cue_conflict
-1.916593,-9.122353,deer,cue_conflict
-11.445247,9.028706,deer,cue_conflict
-10.224201,8.3722725,deer,cue_conflict
-7.1122165,9.262487,deer,cue_conflict
-11.63021,2.4351358,deer,cue_conflict
-12.92056,7.853074,deer,cue_conflict
-10.52799,9.208943,deer,cue_conflict
-9.916353,9.141105,deer,cue_conflict
-9.360263,3.41753,deer,cue_conflict
-6.6068034,5.3866696,deer,cue_conflict
-8.56476,9.727228,deer,cue_conflict
-2.9282823,-8.597925,deer,cue_conflict
-13.713976,-5.595363,truck,cue_conflict
-11.75752,-4.7607102,truck,cue_conflict
-58.674656,-14.052336,truck,cue_conflict
-13.873655,-1.3065566,truck,cue_conflict
-16.016518,-4.8593297,truck,cue_conflict
-14.00354,-9.215461,truck,cue_conflict
-20.624668,-10.081624,truck,cue_conflict
-58.336163,-13.651362,truck,cue_conflict
-11.950086,-4.3751855,truck,cue_conflict
-16.014132,-5.0151377,truck,cue_conflict
-13.971677,-7.645428,truck,cue_conflict
-12.827285,-4.5241275,truck,cue_conflict
-19.050507,-8.914447,truck,cue_conflict
-17.354843,-7.8412633,truck,cue_conflict
-20.264833,-10.328236,truck,cue_conflict
-13.43972,-7.989843,truck,cue_conflict
-18.333954,-7.154663,truck,cue_conflict
-21.345757,-10.030485,truck,cue_conflict
-14.065214,-7.1592536,truck,cue_conflict
-17.06309,-2.538531,truck,cue_conflict
-18.666115,-12.876124,truck,cue_conflict
-43.66329,-21.602345,truck,cue_conflict
-12.312717,-7.338743,truck,cue_conflict
-21.032997,-10.074861,truck,cue_conflict
-19.779022,-11.097322,truck,cue_conflict
25.514664,4.02412,dog,cue_conflict
9.786363,-1.2379444,dog,cue_conflict
-8.715202,-5.399976,dog,cue_conflict
-2.1711564,6.6198425,dog,cue_conflict
-8.4898205,-9.819833,dog,cue_conflict
14.155087,12.302664,dog,cue_conflict
18.43157,8.31093,dog,cue_conflict
41.110687,-12.370104,dog,cue_conflict
-6.238619,-4.284225,dog,cue_conflict
28.513252,16.402884,dog,cue_conflict
2.6468608,-2.1669753,dog,cue_conflict
21.28315,4.3274693,dog,cue_conflict
10.485653,-14.087089,dog,cue_conflict
19.395874,-11.01004,dog,cue_conflict
-6.997084,-3.0149877,dog,cue_conflict
40.58321,-12.122182,dog,cue_conflict
30.410566,-9.881748,dog,cue_conflict
15.100812,-6.0512156,dog,cue_conflict
13.263648,11.418852,dog,cue_conflict
37.314793,2.9436464,dog,cue_conflict
17.279564,-15.885714,dog,cue_conflict
47.600525,-6.8229074,dog,cue_conflict
33.016582,-11.080083,dog,cue_conflict
35.084774,-6.776956,dog,cue_conflict
18.991798,-16.916876,dog,cue_conflict
25.032434,29.826454,monkey,cue_conflict
-8.515298,-2.6947877,monkey,cue_conflict
29.01551,24.92113,monkey,cue_conflict
35.021812,21.128374,monkey,cue_conflict
25.73123,38.893288,monkey,cue_conflict
30.733196,29.596458,monkey,cue_conflict
23.319042,23.176104,monkey,cue_conflict
29.652512,9.864628,monkey,cue_conflict
27.949173,42.02015,monkey,cue_conflict
-12.8693,5.565087,monkey,cue_conflict
37.022827,17.991976,monkey,cue_conflict
26.69668,32.006535,monkey,cue_conflict
38.441315,23.151814,monkey,cue_conflict
27.366556,27.888601,monkey,cue_conflict
27.133955,31.53554,monkey,cue_conflict
36.871468,23.360188,monkey,cue_conflict
34.591396,31.30045,monkey,cue_conflict
37.698975,22.608421,monkey,cue_conflict
19.519062,20.997458,monkey,cue_conflict
24.832922,46.02921,monkey,cue_conflict
-21.71422,-5.078425,monkey,cue_conflict
24.48661,41.80268,monkey,cue_conflict
-4.83822,0.95828694,monkey,cue_conflict
29.728895,22.405684,monkey,cue_conflict
-4.4345775,2.3774753,monkey,cue_conflict
-16.396309,24.805782,airplane,translate_right_32
22.999218,-5.173407,dog,translate_right_32
26.424372,23.655254,monkey,translate_right_32
3.8179348,39.876595,bird,translate_right_32
-42.023685,-9.734632,truck,translate_right_32
-51.945965,11.561668,ship,translate_right_32
44.017326,-38.091835,deer,translate_right_32
46.804546,-19.153488,cat,translate_right_32
23.918985,19.117298,monkey,translate_right_32
-6.775475,56.599854,bird,translate_right_32
-19.46624,-37.97921,car,translate_right_32
-4.945272,55.76637,bird,translate_right_32
23.128273,-0.5224656,dog,translate_right_32
5.3059683,48.11101,bird,translate_right_32
56.23568,-10.228151,cat,translate_right_32
-33.33174,11.07275,airplane,translate_right_32
11.833777,49.716164,bird,translate_right_32
-46.513664,-32.35042,truck,translate_right_32
-47.674706,15.525022,ship,translate_right_32
4.9872923,-35.00342,horse,translate_right_32
5.8297625,33.05371,bird,translate_right_32
12.951496,-34.887325,horse,translate_right_32
-23.777855,17.965506,airplane,translate_right_32
-53.637432,-14.756281,truck,translate_right_32
38.230003,29.311287,monkey,translate_right_32
-48.764645,26.666025,ship,translate_right_32
-52.92244,8.134162,ship,translate_right_32
39.08476,-32.932205,deer,translate_right_32
33.14501,-30.12948,deer,translate_right_32
-44.284714,11.452589,ship,translate_right_32
28.758253,-4.5300636,dog,translate_right_32
-61.552273,9.067658,ship,translate_right_32
36.587482,-32.362755,deer,translate_right_32
19.45167,-10.87658,dog,translate_right_32
-52.67894,-13.397679,truck,translate_right_32
-55.50699,11.477639,ship,translate_right_32
30.291534,-9.882315,dog,translate_right_32
38.889214,33.941444,monkey,translate_right_32
50.373203,7.907026,cat,translate_right_32
36.376053,22.89857,monkey,translate_right_32
-44.046867,-31.915964,truck,translate_right_32
-20.282263,30.98001,airplane,translate_right_32
10.341989,42.68608,bird,translate_right_32
6.933155,-24.075865,horse,translate_right_32
23.568684,-11.02099,dog,translate_right_32
-23.612835,29.537592,airplane,translate_right_32
-45.846676,-8.781553,truck,translate_right_32
6.3622904,-32.21897,horse,translate_right_32
40.64696,-23.07991,deer,translate_right_32
-20.140652,-24.735502,car,translate_right_32
-42.79746,13.682475,airplane,translate_right_32
28.630283,20.160921,monkey,translate_right_32
-3.5566742,45.284607,bird,translate_right_32
-29.30427,-31.94409,car,translate_right_32
-25.814587,30.70314,airplane,translate_right_32
32.5486,26.867111,monkey,translate_right_32
-21.975447,-32.601135,car,translate_right_32
29.714361,33.077908,monkey,translate_right_32
-1.0455573,54.595646,bird,translate_right_32
-18.240747,-34.750473,car,translate_right_32
-41.898277,-33.203865,car,translate_right_32
57.13012,8.654081,cat,translate_right_32
34.684357,-38.32165,deer,translate_right_32
35.26091,-32.34813,deer,translate_right_32
23.935572,24.221682,monkey,translate_right_32
14.382274,-6.1864066,dog,translate_right_32
36.697025,21.856733,monkey,translate_right_32
15.275904,46.28732,bird,translate_right_32
-5.4535894,48.228176,bird,translate_right_32
10.820933,13.808838,dog,translate_right_32
-22.790066,-35.34115,car,translate_right_32
31.592394,-1.7631197,cat,translate_right_32
30.750492,30.401308,monkey,translate_right_32
35.543983,4.7958474,dog,translate_right_32
60.86598,0.3288846,cat,translate_right_32
-46.320293,-7.890709,truck,translate_right_32
-23.164886,-24.741373,car,translate_right_32
28.093151,21.115267,monkey,translate_right_32
44.451523,6.289555,cat,translate_right_32
-46.547073,-18.873158,truck,translate_right_32
55.611008,-17.813082,cat,translate_right_32
33.401318,-39.47582,deer,translate_right_32
32.990433,-38.229362,deer,translate_right_32
-45.355686,19.022621,ship,translate_right_32
51.588284,-11.030087,cat,translate_right_32
1.7096493,42.303375,bird,translate_right_32
18.947021,-17.014013,dog,translate_right_32
8.949744,55.752678,bird,translate_right_32
-25.055706,24.78124,airplane,translate_right_32
-28.688507,32.8325,airplane,translate_right_32
32.282276,35.417366,monkey,translate_right_32
-34.383766,13.026272,airplane,translate_right_32
25.229597,43.733734,monkey,translate_right_32
1.3612641,44.72535,bird,translate_right_32
2.9882593,44.66643,bird,translate_right_32
51.59432,6.5931053,cat,translate_right_32
53.35794,-5.5869293,cat,translate_right_32
-19.246445,-26.321814,car,translate_right_32
-23.934298,-23.259132,car,translate_right_32
-50.065372,8.757628,ship,translate_right_32
41.58151,-16.359015,cat,translate_right_32
-18.84282,32.470867,airplane,translate_right_32
33.90984,-23.264359,deer,translate_right_32
-36.834507,-30.374947,car,translate_right_32
-52.95904,5.807799,ship,translate_right_32
55.83046,-18.313013,cat,translate_right_32
29.762976,10.461316,monkey,translate_right_32
4.981549,-32.92879,horse,translate_right_32
7.348359,39.948475,bird,translate_right_32
-43.117073,-21.890055,truck,translate_right_32
41.140984,-33.29168,deer,translate_right_32
-53.602913,-12.717473,truck,translate_right_32
17.633627,-35.91268,horse,translate_right_32
36.785664,-28.719006,deer,translate_right_32
28.704248,-25.794085,horse,translate_right_32
-53.16424,9.376338,ship,translate_right_32
0.9097774,58.23995,bird,translate_right_32
25.695787,44.95304,monkey,translate_right_32
32.055584,-10.712384,dog,translate_right_32
-56.693497,-12.330374,truck,translate_right_32
32.16294,32.16511,monkey,translate_right_32
55.946377,1.1327722,bird,translate_right_32
-0.5646589,43.843975,bird,translate_right_32
13.878686,-32.772465,horse,translate_right_32
38.548275,-26.163486,deer,translate_right_32
33.058044,-12.034503,dog,translate_right_32
-32.152866,11.948575,airplane,translate_right_32
-39.549923,-19.600965,truck,translate_right_32
-56.01479,9.936663,ship,translate_right_32
26.593674,-34.024185,deer,translate_right_32
-48.555935,-29.991743,truck,translate_right_32
48.449158,5.3407307,cat,translate_right_32
32.596886,0.5700276,cat,translate_right_32
31.389587,-38.7322,deer,translate_right_32
-24.610014,-23.884592,car,translate_right_32
52.684628,-15.705916,cat,translate_right_32
11.418277,12.359486,dog,translate_right_32
44.187477,-31.340008,deer,translate_right_32
46.223686,-27.323994,deer,translate_right_32
2.4344041,1.901702,dog,translate_right_32
26.051586,-3.9143214,dog,translate_right_32
41.378815,31.272655,monkey,translate_right_32
-30.970827,-18.934975,car,translate_right_32
-25.509552,-38.184807,car,translate_right_32
-26.980663,-27.53825,car,translate_right_32
55.46427,-6.0722795,cat,translate_right_32
-39.172047,11.722523,airplane,translate_right_32
-5.5107303,56.228195,bird,translate_right_32
42.16457,-24.858036,deer,translate_right_32
-53.197594,25.508398,ship,translate_right_32
35.3649,-7.1352243,dog,translate_right_32
-41.5793,17.841137,ship,translate_right_32
8.536817,56.165504,bird,translate_right_32
-24.803986,-35.98811,car,translate_right_32
11.424031,11.265883,dog,translate_right_32
54.072464,7.8878174,cat,translate_right_32
26.515987,42.80868,monkey,translate_right_32
-59.869656,10.09384,ship,translate_right_32
-49.152016,-26.651318,truck,translate_right_32
3.940365,-32.404255,horse,translate_right_32
-39.031937,-5.6565595,truck,translate_right_32
39.863277,27.807425,monkey,translate_right_32
32.419186,-32.385586,deer,translate_right_32
18.76944,-7.6355376,dog,translate_right_32
-32.202526,-35.237976,car,translate_right_32
-55.491734,-12.352285,truck,translate_right_32
10.061451,12.654832,dog,translate_right_32
-40.818756,14.699732,airplane,translate_right_32
36.173386,21.163921,monkey,translate_right_32
47.295918,-30.771486,deer,translate_right_32
2.481391,47.14481,bird,translate_right_32
-2.1931484,50.972992,bird,translate_right_32
1.7071127,53.53714,bird,translate_right_32
18.883833,-39.179996,horse,translate_right_32
16.465254,-15.940654,dog,translate_right_32
43.097523,-29.14546,deer,translate_right_32
33.592037,-38.583084,deer,translate_right_32
-54.158367,-11.209811,truck,translate_right_32
-54.915512,9.899811,ship,translate_right_32
25.312393,-39.824142,horse,translate_right_32
54.68411,-17.63076,cat,translate_right_32
-18.229757,22.0435,airplane,translate_right_32
39.879738,27.232347,monkey,translate_right_32
-24.202604,32.30002,airplane,translate_right_32
49.83445,-5.693905,cat,translate_right_32
-22.59635,31.02767,airplane,translate_right_32
32.37987,-38.7,deer,translate_right_32
-24.207813,-30.253574,car,translate_right_32
-45.886307,-7.9222603,truck,translate_right_32
-50.89767,4.4035854,ship,translate_right_32
12.401554,14.572124,dog,translate_right_32
-62.157204,10.048584,ship,translate_right_32
0.2325294,-24.550898,horse,translate_right_32
44.068222,3.8119078,cat,translate_right_32
36.95555,5.2687163,dog,translate_right_32
-42.07711,10.593363,ship,translate_right_32
1.2576834,-26.305103,horse,translate_right_32
-35.21041,-18.381002,deer,translate_right_32
31.506218,-11.361249,dog,translate_right_32
