content_idx,style_idx,shape_label,texture_label,pair,direction,edge_corr,gray_std,sat_frac,closer_to_style,reject_reasons,valid,keep,shape_class,texture_class
262,457,8,3,cat/ship,B_shape_A_texture,0.5114349722862244,0.23807750642299652,0.025191325694322586,True,[],True,True,ship,cat
497,376,8,3,cat/ship,B_shape_A_texture,0.6159809231758118,0.16538843512535095,0.00029894770705141127,True,[],True,True,ship,cat
425,200,8,3,cat/ship,B_shape_A_texture,0.5557463765144348,0.3535318374633789,0.11082988232374191,False,['style_lost'],False,False,ship,cat
191,284,8,3,cat/ship,B_shape_A_texture,0.66220623254776,0.23664548993110657,0.0,True,[],True,True,ship,cat
83,441,8,3,cat/ship,B_shape_A_texture,0.5111972689628601,0.19130338728427887,0.0031489157117903233,True,[],True,True,ship,cat
395,305,8,3,cat/ship,B_shape_A_texture,0.764846920967102,0.2337053269147873,0.03595344349741936,True,[],True,True,ship,cat
351,244,8,3,cat/ship,B_shape_A_texture,0.7443199753761292,0.1756068468093872,3.98596930608619e-05,True,[],True,True,ship,cat
456,340,8,3,cat/ship,B_shape_A_texture,0.3663581311702728,0.15144291520118713,0.0004185267898719758,True,[],True,True,ship,cat
323,271,8,3,cat/ship,B_shape_A_texture,0.742933988571167,0.13240140676498413,5.9789541410282254e-05,True,[],True,True,ship,cat
433,300,8,3,cat/ship,B_shape_A_texture,0.46212735772132874,0.1999361217021942,3.98596930608619e-05,True,[],True,True,ship,cat
224,270,8,3,cat/ship,B_shape_A_texture,0.2751130759716034,0.2273443043231964,0.07772640138864517,True,[],True,False,ship,cat
432,95,8,3,cat/ship,B_shape_A_texture,0.6614007353782654,0.2157304584980011,0.0,True,[],True,False,ship,cat
239,484,8,3,cat/ship,B_shape_A_texture,0.6452327966690063,0.21303126215934753,1.992984653043095e-05,True,[],True,False,ship,cat
26,38,8,3,cat/ship,B_shape_A_texture,0.6856133341789246,0.2692827880382538,0.00011957908282056451,True,[],True,False,ship,cat
238,366,8,3,cat/ship,B_shape_A_texture,0.48992881178855896,0.1918216198682785,0.00249123084358871,True,[],True,False,ship,cat
35,184,8,3,cat/ship,B_shape_A_texture,0.5158916711807251,0.23668773472309113,0.00954639632254839,True,[],True,False,ship,cat
411,78,8,3,cat/ship,B_shape_A_texture,0.7027175426483154,0.2493644654750824,0.03372130170464516,True,[],True,False,ship,cat
189,131,8,3,cat/ship,B_shape_A_texture,0.5030556917190552,0.13634073734283447,0.0,True,[],True,False,ship,cat
265,331,8,3,cat/ship,B_shape_A_texture,0.6321809887886047,0.2143682837486267,0.0,True,[],True,False,ship,cat
128,135,8,3,cat/ship,B_shape_A_texture,0.5884610414505005,0.1945647895336151,0.0038265306502580643,True,[],True,False,ship,cat
468,155,8,3,cat/ship,B_shape_A_texture,0.7750973105430603,0.2580045461654663,0.0,True,[],True,False,ship,cat
490,235,8,3,cat/ship,B_shape_A_texture,0.36971890926361084,0.26893872022628784,0.02285953424870968,True,[],True,False,ship,cat
207,71,8,3,cat/ship,B_shape_A_texture,0.603476881980896,0.2373824566602707,0.0016741071594879031,True,[],True,False,ship,cat
379,368,8,3,cat/ship,B_shape_A_texture,0.39476248621940613,0.14458155632019043,0.0,True,[],True,False,ship,cat
138,470,4,9,deer/truck,A_shape_B_texture,0.6055520176887512,0.2713368237018585,0.029516102746129036,True,[],True,True,deer,truck
113,280,4,9,deer/truck,A_shape_B_texture,0.5533226728439331,0.27470365166664124,0.051020409911870956,True,[],True,True,deer,truck
133,409,4,9,deer/truck,A_shape_B_texture,0.5751851201057434,0.25972980260849,0.015246332623064518,True,[],True,True,deer,truck
124,360,4,9,deer/truck,A_shape_B_texture,0.4420182406902313,0.2206297069787979,0.020707111805677414,True,[],True,True,deer,truck
480,429,4,9,deer/truck,A_shape_B_texture,0.642245352268219,0.225124791264534,0.011957908049225807,True,[],True,True,deer,truck
81,75,4,9,deer/truck,A_shape_B_texture,0.6620276570320129,0.24819909036159515,0.0030891261994838715,True,[],True,True,deer,truck
215,472,4,9,deer/truck,A_shape_B_texture,0.4662865698337555,0.1891113668680191,0.13915018737316132,True,[],True,True,deer,truck
345,418,4,9,deer/truck,A_shape_B_texture,0.3974914848804474,0.1758551299571991,0.0007971939048729837,True,[],True,True,deer,truck
423,442,4,9,deer/truck,A_shape_B_texture,0.49245190620422363,0.19991761445999146,0.07021284848451614,True,[],True,True,deer,truck
27,410,4,9,deer/truck,A_shape_B_texture,0.5844982266426086,0.2685461640357971,0.0022122131194919348,True,[],True,True,deer,truck
82,492,4,9,deer/truck,A_shape_B_texture,0.681300163269043,0.3262941837310791,0.009446747601032257,True,[],True,True,deer,truck
344,377,4,9,deer/truck,A_shape_B_texture,0.6539666652679443,0.2589174807071686,0.01686065085232258,True,[],True,True,deer,truck
269,34,4,9,deer/truck,A_shape_B_texture,0.4924527406692505,0.3030819892883301,0.07651068270206451,True,[],True,True,deer,truck
266,160,4,9,deer/truck,A_shape_B_texture,0.7228863835334778,0.13146986067295074,0.0,True,[],True,True,deer,truck
487,218,4,9,deer/truck,A_shape_B_texture,0.5321987271308899,0.15869571268558502,0.0072943237610161304,True,[],True,True,deer,truck
316,396,4,9,deer/truck,A_shape_B_texture,0.5946937203407288,0.21101754903793335,0.008689412847161293,True,[],True,True,deer,truck
461,489,4,9,deer/truck,A_shape_B_texture,0.7007938623428345,0.21085190773010254,0.002969547174870968,True,[],True,True,deer,truck
336,283,4,9,deer/truck,A_shape_B_texture,0.26874545216560364,0.21526210010051727,0.018096301704645157,True,[],True,True,deer,truck
350,119,4,9,deer/truck,A_shape_B_texture,0.6669976115226746,0.16551725566387177,0.001235650503076613,True,[],True,True,deer,truck
175,466,4,9,deer/truck,A_shape_B_texture,0.4837971329689026,0.2681131362915039,0.07816486060619354,True,[],True,True,deer,truck
206,240,4,9,deer/truck,A_shape_B_texture,0.611873209476471,0.27820125222206116,0.0034877231810241938,True,[],True,True,deer,truck
298,111,4,9,deer/truck,A_shape_B_texture,0.35706713795661926,0.2316630482673645,0.026407048106193542,True,[],True,True,deer,truck
481,79,4,9,deer/truck,A_shape_B_texture,0.5082582831382751,0.19361375272274017,0.0015146683435887098,True,[],True,True,deer,truck
63,296,4,9,deer/truck,A_shape_B_texture,0.581612229347229,0.265639066696167,0.01827566884458065,True,[],True,True,deer,truck
28,158,4,9,deer/truck,A_shape_B_texture,0.6554134488105774,0.22100846469402313,0.0018136160215362906,True,[],True,True,deer,truck
415,314,4,9,deer/truck,A_shape_B_texture,0.5904232263565063,0.18821342289447784,0.0059988838620483875,True,[],True,False,deer,truck
137,46,4,9,deer/truck,A_shape_B_texture,0.6546357274055481,0.1684359610080719,0.0006975446594879031,True,[],True,False,deer,truck
176,188,4,9,deer/truck,A_shape_B_texture,0.49864310026168823,0.278428316116333,0.0054209185764193535,True,[],True,False,deer,truck
186,109,4,9,deer/truck,A_shape_B_texture,0.5598493814468384,0.21406610310077667,0.008051658049225807,False,['style_lost'],False,False,deer,truck
197,23,4,9,deer/truck,A_shape_B_texture,0.6199972033500671,0.3187471032142639,0.06238042190670967,True,[],True,False,deer,truck
6,414,4,9,deer/truck,A_shape_B_texture,0.5540440082550049,0.24401311576366425,0.12456154078245163,True,[],True,False,deer,truck
32,4,4,9,deer/truck,A_shape_B_texture,0.6266589760780334,0.27830278873443604,0.0025510203558951616,True,[],True,False,deer,truck
358,40,4,9,deer/truck,A_shape_B_texture,0.48314619064331055,0.239532470703125,0.0758928582072258,True,[],True,False,deer,truck
416,436,4,9,deer/truck,A_shape_B_texture,0.5700790882110596,0.2692646384239197,0.02327806130051613,True,[],True,False,deer,truck
102,491,4,9,deer/truck,A_shape_B_texture,0.5203849673271179,0.12429388612508774,0.0001594387722434476,True,[],True,False,deer,truck
62,177,4,9,deer/truck,A_shape_B_texture,0.4907689094543457,0.2203141152858734,0.043207909911870956,True,[],True,False,deer,truck
356,165,4,9,deer/truck,A_shape_B_texture,0.5496335625648499,0.1997351348400116,0.016701212152838707,True,[],True,False,deer,truck
291,319,4,9,deer/truck,A_shape_B_texture,0.69797682762146,0.2047264128923416,0.0025908800307661295,True,[],True,False,deer,truck
404,361,4,9,deer/truck,A_shape_B_texture,0.7554024457931519,0.3020147979259491,0.01992984674870968,True,[],True,False,deer,truck
405,401,4,9,deer/truck,A_shape_B_texture,0.6915172934532166,0.2576883137226105,0.0,True,[],True,False,deer,truck
280,186,9,4,deer/truck,B_shape_A_texture,0.49178430438041687,0.24180737137794495,0.02606824040412903,True,[],True,True,truck,deer
296,133,9,4,deer/truck,B_shape_A_texture,0.401341050863266,0.09352611005306244,0.0,True,[],True,True,truck,deer
165,423,9,4,deer/truck,B_shape_A_texture,0.5665830969810486,0.18638797104358673,0.001733896671794355,True,[],True,True,truck,deer
177,6,9,4,deer/truck,B_shape_A_texture,0.7320544719696045,0.38147374987602234,0.009127870202064514,False,['style_lost'],False,False,truck,deer
218,390,9,4,deer/truck,B_shape_A_texture,0.7694335579872131,0.12555906176567078,0.0,True,[],True,True,truck,deer
361,336,9,4,deer/truck,B_shape_A_texture,0.46626970171928406,0.20013555884361267,0.004962531849741936,True,[],True,True,truck,deer
401,137,9,4,deer/truck,B_shape_A_texture,0.691497266292572,0.12912482023239136,0.0,True,[],True,True,truck,deer
410,316,9,4,deer/truck,B_shape_A_texture,0.4035165011882782,0.1757696568965912,9.964923810912296e-05,True,[],True,True,truck,deer
377,27,9,4,deer/truck,B_shape_A_texture,0.5364468097686768,0.2506125569343567,0.0008769132546149194,True,[],True,True,truck,deer
231,82,9,4,deer/truck,B_shape_A_texture,0.4800075590610504,0.2465668022632599,7.97193861217238e-05,True,[],True,True,truck,deer
160,326,9,4,deer/truck,B_shape_A_texture,0.6824268698692322,0.15828058123588562,0.0004384566273074597,True,[],True,True,truck,deer
491,345,9,4,deer/truck,B_shape_A_texture,0.4217061400413513,0.18302127718925476,0.012874681502580643,True,[],True,True,truck,deer
268,81,9,4,deer/truck,B_shape_A_texture,0.5318911075592041,0.17677783966064453,0.0,True,[],True,True,truck,deer
240,344,9,4,deer/truck,B_shape_A_texture,0.5431346893310547,0.13669681549072266,0.0,True,[],True,True,truck,deer
17,63,9,4,deer/truck,B_shape_A_texture,0.3205161690711975,0.16414904594421387,7.97193861217238e-05,True,[],True,True,truck,deer
46,373,9,4,deer/truck,B_shape_A_texture,0.5038967728614807,0.1942209005355835,0.0028101084753870964,True,[],True,True,truck,deer
422,32,9,4,deer/truck,B_shape_A_texture,0.4842667877674103,0.26904433965682983,0.02443399280309677,True,[],True,True,truck,deer
127,356,9,4,deer/truck,B_shape_A_texture,0.5990946888923645,0.21655088663101196,0.0,True,[],True,True,truck,deer
79,405,9,4,deer/truck,B_shape_A_texture,0.628325343132019,0.2738167941570282,0.0010562818497419357,True,[],True,True,truck,deer
130,176,9,4,deer/truck,B_shape_A_texture,0.47503170371055603,0.1993406116962433,9.964923810912296e-05,True,[],True,True,truck,deer
119,169,9,4,deer/truck,B_shape_A_texture,0.6938344240188599,0.1049223467707634,0.0,True,[],True,True,truck,deer
360,162,9,4,deer/truck,B_shape_A_texture,0.41291728615760803,0.22807572782039642,0.0008171237423084676,True,[],True,True,truck,deer
109,496,9,4,deer/truck,B_shape_A_texture,0.5282159447669983,0.24850325286388397,0.0018136160215362906,True,[],True,True,truck,deer
492,461,9,4,deer/truck,B_shape_A_texture,0.33419084548950195,0.11912617087364197,0.00011957908282056451,True,[],True,True,truck,deer
23,206,9,4,deer/truck,B_shape_A_texture,0.40363699197769165,0.24417689442634583,0.0,True,[],True,True,truck,deer
466,48,9,4,deer/truck,B_shape_A_texture,0.4865280091762543,0.2172217220067978,0.004563935101032257,True,[],True,True,truck,deer
470,129,9,4,deer/truck,B_shape_A_texture,0.4499779939651489,0.2423361986875534,0.0048828125,True,[],True,False,truck,deer
319,215,9,4,deer/truck,B_shape_A_texture,0.5047624111175537,0.20130884647369385,9.964923810912296e-05,True,[],True,False,truck,deer
75,291,9,4,deer/truck,B_shape_A_texture,0.5613284111022949,0.24277471005916595,0.032963965088129044,True,[],True,False,truck,deer
314,350,9,4,deer/truck,B_shape_A_texture,0.6058416962623596,0.12833194434642792,0.0,True,[],True,False,truck,deer
283,487,9,4,deer/truck,B_shape_A_texture,0.42600932717323303,0.2010844647884369,0.004583864938467741,True,[],True,False,truck,deer
233,358,9,4,deer/truck,B_shape_A_texture,0.34893572330474854,0.15184424817562103,5.9789541410282254e-05,True,[],True,False,truck,deer
220,62,9,4,deer/truck,B_shape_A_texture,0.33416277170181274,0.17544953525066376,0.000737404334358871,True,[],True,False,truck,deer
429,197,9,4,deer/truck,B_shape_A_texture,0.7230331301689148,0.23105327785015106,0.020408162847161293,True,[],True,False,truck,deer
485,175,9,4,deer/truck,B_shape_A_texture,0.49650728702545166,0.18976233899593353,0.00017936862423084676,True,[],True,False,truck,deer
409,102,9,4,deer/truck,B_shape_A_texture,0.566430926322937,0.19434770941734314,0.0013352996902540326,True,[],True,False,truck,deer
158,415,9,4,deer/truck,B_shape_A_texture,0.6415403485298157,0.0837426632642746,0.0,True,[],True,False,truck,deer
414,481,9,4,deer/truck,B_shape_A_texture,0.46422961354255676,0.18112713098526,0.0,True,[],True,False,truck,deer
418,110,9,4,deer/truck,B_shape_A_texture,0.32890012860298157,0.10554458945989609,0.0,True,[],True,False,truck,deer
436,28,9,4,deer/truck,B_shape_A_texture,0.5811373591423035,0.1195857897400856,0.0,True,[],True,False,truck,deer
458,465,5,7,dog/monkey,A_shape_B_texture,0.6880860924720764,0.21001966297626495,0.0010762116871774197,True,[],True,True,dog,monkey
369,37,5,7,dog/monkey,A_shape_B_texture,0.5928372740745544,0.24648019671440125,0.02497209794819355,True,[],True,True,dog,monkey
140,365,5,7,dog/monkey,A_shape_B_texture,0.6132681965827942,0.20283031463623047,0.010084502398967743,True,[],True,True,dog,monkey
166,156,5,7,dog/monkey,A_shape_B_texture,0.8290240168571472,0.32714375853538513,0.05080118030309677,True,[],True,True,dog,monkey
205,120,5,7,dog/monkey,A_shape_B_texture,0.7241052389144897,0.21509751677513123,0.0,True,[],True,True,dog,monkey
69,452,5,7,dog/monkey,A_shape_B_texture,0.6073094010353088,0.17544321715831757,0.020746970549225807,True,[],True,True,dog,monkey
194,278,5,7,dog/monkey,A_shape_B_texture,0.7093024253845215,0.19296205043792725,0.0,True,[],True,True,dog,monkey
1,2,5,7,dog/monkey,A_shape_B_texture,0.5177456140518188,0.19034332036972046,0.0,True,[],True,True,dog,monkey
136,334,5,7,dog/monkey,A_shape_B_texture,0.573459804058075,0.28392958641052246,0.008609693497419357,True,[],True,True,dog,monkey
355,211,5,7,dog/monkey,A_shape_B_texture,0.7140979766845703,0.14064259827136993,9.964923810912296e-05,True,[],True,True,dog,monkey
73,444,5,7,dog/monkey,A_shape_B_texture,0.5219686627388,0.12747329473495483,0.0,True,[],True,True,dog,monkey
294,55,5,7,dog/monkey,A_shape_B_texture,0.6113898754119873,0.1828831285238266,0.006357621401548386,True,[],True,True,dog,monkey
397,488,5,7,dog/monkey,A_shape_B_texture,0.6549801826477051,0.22024188935756683,0.0,True,[],True,True,dog,monkey
33,287,5,7,dog/monkey,A_shape_B_texture,0.6634585857391357,0.23546993732452393,0.024055324494838715,True,[],True,True,dog,monkey
190,117,5,7,dog/monkey,A_shape_B_texture,0.7512874603271484,0.17944641411304474,0.01311383955180645,True,[],True,True,dog,monkey
241,8,5,7,dog/monkey,A_shape_B_texture,0.5783135890960693,0.19676083326339722,0.0,True,[],True,True,dog,monkey
36,182,5,7,dog/monkey,A_shape_B_texture,0.8044248819351196,0.1396441012620926,0.005361128598451614,True,[],True,True,dog,monkey
65,72,5,7,dog/monkey,A_shape_B_texture,0.7110995650291443,0.24458371102809906,0.0018335459753870964,True,[],True,True,dog,monkey
448,66,5,7,dog/monkey,A_shape_B_texture,0.6756548285484314,0.1335461288690567,0.0,True,[],True,True,dog,monkey
478,250,5,7,dog/monkey,A_shape_B_texture,0.8602747321128845,0.23238562047481537,0.0,True,[],True,True,dog,monkey
174,435,5,7,dog/monkey,A_shape_B_texture,0.7167426347732544,0.2766743302345276,0.0196707583963871,True,[],True,True,dog,monkey
221,106,5,7,dog/monkey,A_shape_B_texture,0.5706096887588501,0.16936518251895905,0.0,True,[],True,True,dog,monkey
118,427,5,7,dog/monkey,A_shape_B_texture,0.6807694435119629,0.2080456167459488,0.00021922831365372986,True,[],True,True,dog,monkey
150,217,5,7,dog/monkey,A_shape_B_texture,0.6094699501991272,0.20653940737247467,0.0008769132546149194,True,[],True,True,dog,monkey
86,471,5,7,dog/monkey,A_shape_B_texture,0.7199962139129639,0.2816566526889801,0.0020328443497419357,True,[],True,True,dog,monkey
370,420,5,7,dog/monkey,A_shape_B_texture,0.5683272480964661,0.21357864141464233,0.0030891261994838715,True,[],True,False,dog,monkey
256,315,5,7,dog/monkey,A_shape_B_texture,0.7822873592376709,0.3076475262641907,0.012575733475387096,True,[],True,False,dog,monkey
12,161,5,7,dog/monkey,A_shape_B_texture,0.5580707788467407,0.2179868370294571,0.0,True,[],True,False,dog,monkey
198,400,5,7,dog/monkey,A_shape_B_texture,0.5733159780502319,0.22089418768882751,0.009865274652838707,True,[],True,False,dog,monkey
449,64,5,7,dog/monkey,A_shape_B_texture,0.6703065633773804,0.22543473541736603,0.013711734674870968,True,[],True,False,dog,monkey
477,408,5,7,dog/monkey,A_shape_B_texture,0.8459868431091309,0.2195987105369568,0.0,True,[],True,False,dog,monkey
312,90,5,7,dog/monkey,A_shape_B_texture,0.7347350716590881,0.27832645177841187,0.10397401452064514,True,[],True,False,dog,monkey
327,469,5,7,dog/monkey,A_shape_B_texture,0.39103779196739197,0.18432177603244781,0.0,False,['style_lost'],False,False,dog,monkey
438,237,5,7,dog/monkey,A_shape_B_texture,0.6571837663650513,0.18178053200244904,0.0,True,[],True,False,dog,monkey
304,24,5,7,dog/monkey,A_shape_B_texture,0.734986424446106,0.24526134133338928,0.005161830224096775,True,[],True,False,dog,monkey
44,77,5,7,dog/monkey,A_shape_B_texture,0.7797591090202332,0.15588635206222534,0.00017936862423084676,True,[],True,False,dog,monkey
267,252,5,7,dog/monkey,A_shape_B_texture,0.6197711825370789,0.2053152471780777,0.0,True,[],True,False,dog,monkey
354,274,5,7,dog/monkey,A_shape_B_texture,0.6606852412223816,0.26082566380500793,0.03302375599741936,True,[],True,False,dog,monkey
322,92,5,7,dog/monkey,A_shape_B_texture,0.7292701005935669,0.27142417430877686,0.005281409248709679,False,['style_lost'],False,False,dog,monkey
223,394,5,7,dog/monkey,A_shape_B_texture,0.5725067257881165,0.23583269119262695,0.01130022294819355,True,[],True,False,dog,monkey
450,369,7,5,dog/monkey,B_shape_A_texture,0.722606897354126,0.1546926200389862,7.97193861217238e-05,True,[],True,True,monkey,dog
217,194,7,5,dog/monkey,B_shape_A_texture,0.5103036165237427,0.25137025117874146,0.0005181760061532259,True,[],True,True,monkey,dog
274,370,7,5,dog/monkey,B_shape_A_texture,0.7231379747390747,0.15417428314685822,0.0,True,[],True,True,monkey,dog
168,467,7,5,dog/monkey,B_shape_A_texture,0.6442366242408752,0.19875162839889526,0.0,True,[],True,True,monkey,dog
334,312,7,5,dog/monkey,B_shape_A_texture,0.3370567560195923,0.25582873821258545,7.97193861217238e-05,True,[],True,True,monkey,dog
72,174,7,5,dog/monkey,B_shape_A_texture,0.6998298764228821,0.2316274493932724,0.00029894770705141127,True,[],True,True,monkey,dog
64,118,7,5,dog/monkey,B_shape_A_texture,0.6291741728782654,0.17486509680747986,1.992984653043095e-05,True,[],True,True,monkey,dog
106,136,7,5,dog/monkey,B_shape_A_texture,0.6504940986633301,0.2665845453739166,0.0909598246216774,True,[],True,True,monkey,dog
471,389,7,5,dog/monkey,B_shape_A_texture,0.8284061551094055,0.1717206835746765,0.0,True,[],True,True,monkey,dog
420,139,7,5,dog/monkey,B_shape_A_texture,0.6383532881736755,0.08296706527471542,0.0,True,[],True,True,monkey,dog
349,205,7,5,dog/monkey,B_shape_A_texture,0.5838455557823181,0.16831809282302856,0.005002391524612904,True,[],True,True,monkey,dog
37,328,7,5,dog/monkey,B_shape_A_texture,0.6081990599632263,0.19490155577659607,0.0,True,[],True,True,monkey,dog
365,241,7,5,dog/monkey,B_shape_A_texture,0.6828213334083557,0.2718004882335663,0.011080995202064514,True,[],True,True,monkey,dog
427,150,7,5,dog/monkey,B_shape_A_texture,0.6213587522506714,0.18208305537700653,0.0023317921441048384,True,[],True,True,monkey,dog
287,354,7,5,dog/monkey,B_shape_A_texture,0.7673389315605164,0.1888919323682785,0.0,True,[],True,True,monkey,dog
39,154,7,5,dog/monkey,B_shape_A_texture,0.6676549315452576,0.19944214820861816,0.0,True,[],True,True,monkey,dog
237,327,7,5,dog/monkey,B_shape_A_texture,0.41717973351478577,0.20911075174808502,0.006277901586145163,True,[],True,True,monkey,dog
66,12,7,5,dog/monkey,B_shape_A_texture,0.670678436756134,0.23151396214962006,0.002192283049225807,True,[],True,True,monkey,dog
212,304,7,5,dog/monkey,B_shape_A_texture,0.7405701279640198,0.18647471070289612,0.0,True,[],True,True,monkey,dog
117,33,7,5,dog/monkey,B_shape_A_texture,0.7249768376350403,0.18684916198253632,0.0,True,[],True,True,monkey,dog
452,86,7,5,dog/monkey,B_shape_A_texture,0.8201338052749634,0.25331059098243713,0.0011758609907701612,True,[],True,True,monkey,dog
315,397,7,5,dog/monkey,B_shape_A_texture,0.6996000409126282,0.2542707622051239,7.97193861217238e-05,True,[],True,True,monkey,dog
8,355,7,5,dog/monkey,B_shape_A_texture,0.7603087425231934,0.16035181283950806,0.0,True,[],True,True,monkey,dog
211,44,7,5,dog/monkey,B_shape_A_texture,0.6692977547645569,0.20986533164978027,0.0018734056502580643,True,[],True,True,monkey,dog
394,166,7,5,dog/monkey,B_shape_A_texture,0.671697735786438,0.18466871976852417,0.0,True,[],True,True,monkey,dog
252,438,7,5,dog/monkey,B_shape_A_texture,0.7411916851997375,0.1713876724243164,0.0,True,[],True,False,monkey,dog
55,73,7,5,dog/monkey,B_shape_A_texture,0.3640215992927551,0.06938941031694412,0.0357142873108387,True,[],True,False,monkey,dog
120,69,7,5,dog/monkey,B_shape_A_texture,0.682626485824585,0.22128058969974518,0.005082110874354839,True,[],True,False,monkey,dog
51,65,7,5,dog/monkey,B_shape_A_texture,0.6483232378959656,0.19587789475917816,0.023058833554387093,True,[],True,False,monkey,dog
488,140,7,5,dog/monkey,B_shape_A_texture,0.6221963167190552,0.16578620672225952,0.0,True,[],True,False,monkey,dog
408,458,7,5,dog/monkey,B_shape_A_texture,0.6138719320297241,0.18239465355873108,0.006517060101032257,True,[],True,False,monkey,dog
278,449,7,5,dog/monkey,B_shape_A_texture,0.7849562168121338,0.12722580134868622,0.0,True,[],True,False,monkey,dog
435,1,7,5,dog/monkey,B_shape_A_texture,0.6473690271377563,0.25370046496391296,0.0028300383128225803,False,['style_lost'],False,False,monkey,dog
2,223,7,5,dog/monkey,B_shape_A_texture,0.6865052580833435,0.1745496690273285,0.0,True,[],True,False,monkey,dog
465,190,7,5,dog/monkey,B_shape_A_texture,0.7010383009910583,0.09913378208875656,0.0,True,[],True,False,monkey,dog
161,439,7,5,dog/monkey,B_shape_A_texture,0.6290732026100159,0.24341878294944763,0.022102199494838715,True,[],True,False,monkey,dog
444,30,7,5,dog/monkey,B_shape_A_texture,0.6510971188545227,0.20619332790374756,0.0040656886994838715,True,[],True,False,monkey,dog
483,322,7,5,dog/monkey,B_shape_A_texture,0.8443374633789062,0.23682016134262085,0.0,True,[],True,False,monkey,dog
90,267,7,5,dog/monkey,B_shape_A_texture,0.6363400220870972,0.09740070253610611,0.0,True,[],True,False,monkey,dog
364,163,7,5,dog/monkey,B_shape_A_texture,0.6419787406921387,0.17538298666477203,0.0,True,[],True,False,monkey,dog
